4.699707e+00	4.899776e+00	0.000000e+00	-2.685121e-01	2.857316e-01	0.000000e+00	8.958600e+25	1.500858e+03
5.601576e+00	-4.726590e+00	0.000000e+00	2.424636e-01	2.805773e-01	0.000000e+00	8.958600e+25	1.500858e+03
5.802203e-01	-1.360890e+01	0.000000e+00	2.699529e-01	1.115548e-02	0.000000e+00	8.958600e+25	1.500858e+03
1.126112e+01	-4.272206e+00	0.000000e+00	1.009629e-01	2.697179e-01	0.000000e+00	8.958600e+25	1.500858e+03
1.080419e+01	-1.609172e+00	0.000000e+00	4.393280e-02	2.997887e-01	0.000000e+00	8.958600e+25	1.500858e+03
6.266547e+00	-7.398867e+00	0.000000e+00	2.449515e-01	2.065191e-01	0.000000e+00	8.958600e+25	1.500858e+03
1.179126e+01	-8.089137e+00	0.000000e+00	1.487794e-01	2.182498e-01	0.000000e+00	8.958600e+25	1.500858e+03
1.275584e+01	1.808058e-01	0.000000e+00	-3.870735e-03	2.813898e-01	0.000000e+00	8.958600e+25	1.500858e+03
-1.693212e+00	1.474427e+01	0.000000e+00	-2.576191e-01	-2.975678e-02	0.000000e+00	8.958600e+25	1.500858e+03
4.806552e+00	-5.103677e+00	0.000000e+00	2.500150e-01	2.832729e-01	0.000000e+00	8.958600e+25	1.500858e+03
4.689955e+00	1.310659e+01	0.000000e+00	-2.510201e-01	9.062537e-02	0.000000e+00	1.791720e+26	1.500858e+03
-3.769940e+00	1.078631e+01	0.000000e+00	-2.783135e-01	-9.633480e-02	0.000000e+00	1.791720e+26	1.500858e+03
-6.007156e+00	-1.379141e+01	0.000000e+00	2.372078e-01	-9.740406e-02	0.000000e+00	8.958600e+25	1.500858e+03
8.969843e+00	-5.206007e+00	0.000000e+00	1.585174e-01	2.687925e-01	0.000000e+00	8.958600e+25	1.500858e+03
-2.685518e-01	-1.114763e+01	0.000000e+00	2.991560e-01	-5.220181e-03	0.000000e+00	8.958600e+25	1.500858e+03
8.450813e+00	-1.195685e+01	0.000000e+00	2.152820e-01	1.503909e-01	0.000000e+00	8.958600e+25	1.500858e+03
-4.782666e+00	1.093536e+01	0.000000e+00	-2.653887e-01	-1.169334e-01	0.000000e+00	8.958600e+25	1.500858e+03
-2.071376e+00	1.451399e+01	0.000000e+00	-2.595166e-01	-3.639161e-02	0.000000e+00	8.958600e+25	1.500858e+03
