5.00001e+24  1  245.239
5.00001e+24  2  245.239
5.00001e+24  3  245.239
5.00001e+24  4  245.239
5.00001e+24  5  245.239
5.00001e+24  6  245.239
5.00001e+24  7  245.239
5.00001e+24  8  245.239
5.00001e+24  9  245.239
5.00001e+24  10  245.239
5.00001e+24  11  245.239
5.00001e+24  12  245.239
5.00001e+24  13  245.239
5.00001e+24  14  245.239
5.00001e+24  15  245.239
5.00001e+24  16  245.239
5.00001e+24  17  245.239
5.00001e+24  18  245.239
5.00001e+24  19  245.239
5.00001e+24  20  245.239
5.00001e+24  21  245.239
5.00001e+24  22  245.239
5.00001e+24  23  245.239
5.00001e+24  24  245.239
5.00001e+24  25  245.239
5.00001e+24  26  245.239
5.00001e+24  27  245.239
5.00001e+24  28  245.239
5.00001e+24  29  245.239
5.00001e+24  30  245.239
5.00001e+24  31  245.239
5.00001e+24  32  245.239
5.00001e+24  33  245.239
5.00001e+24  34  245.239
5.00001e+24  35  245.239
5.00001e+24  36  245.239
5.00001e+24  37  245.239
5.00001e+24  38  245.239
5.00001e+24  39  245.239
5.00001e+24  40  245.239
5.00001e+24  41  245.239
5.00001e+24  42  245.239
5.00001e+24  43  245.239
5.00001e+24  44  245.239
5.00001e+24  45  245.239
5.00001e+24  46  245.239
5.00001e+24  47  245.239
5.00001e+24  48  245.239
5.00001e+24  49  245.239
5.00001e+24  50  245.239
5.00001e+24  51  245.239
5.00001e+24  52  245.239
5.00001e+24  53  245.239
5.00001e+24  54  245.239
5.00001e+24  55  245.239
5.00001e+24  56  245.239
5.00001e+24  57  245.239
5.00001e+24  58  245.239
5.00001e+24  59  245.239
5.00001e+24  60  245.239
5.00001e+24  61  245.239
5.00001e+24  62  245.239
5.00001e+24  63  245.239
5.00001e+24  64  245.239
5.00001e+24  65  245.239
5.00001e+24  66  245.239
5.00001e+24  67  245.239
5.00001e+24  68  245.239
5.00001e+24  69  245.239
5.00001e+24  70  245.239
5.00001e+24  71  245.239
5.00001e+24  72  245.239
5.00001e+24  73  245.239
5.00001e+24  74  245.239
5.00001e+24  75  245.239
5.00001e+24  76  245.239
5.00001e+24  77  245.239
5.00001e+24  78  245.239
5.00001e+24  79  245.239
5.00001e+24  80  245.239
5.00001e+24  81  245.239
5.00001e+24  82  245.239
5.00001e+24  83  245.239
5.00001e+24  84  245.239
5.00001e+24  85  245.239
5.00001e+24  86  245.239
5.00001e+24  87  245.239
5.00001e+24  88  245.239
5.00001e+24  89  245.239
5.00001e+24  90  245.239
5.00001e+24  91  245.239
5.00001e+24  92  245.239
5.00001e+24  93  245.239
5.00001e+24  94  245.239
5.00001e+24  95  245.239
5.00001e+24  96  245.239
5.00001e+24  97  245.239
5.00001e+24  98  245.239
5.00001e+24  99  245.239
5.00001e+24  100  245.239
5.00001e+24  101  245.239
5.00001e+24  102  245.239
5.00001e+24  103  245.239
5.00001e+24  104  245.239
5.00001e+24  105  245.239
5.00001e+24  106  245.239
5.00001e+24  107  245.239
5.00001e+24  108  245.239
5.00001e+24  109  245.239
5.00001e+24  110  245.239
5.00001e+24  111  245.239
5.00001e+24  112  245.239
5.00001e+24  113  245.239
5.00001e+24  114  245.239
5.00001e+24  115  245.239
5.00001e+24  116  245.239
5.00001e+24  117  245.239
5.00001e+24  118  245.239
5.00001e+24  119  245.239
5.00001e+24  120  245.239
5.00001e+24  121  245.239
5.00001e+24  122  245.239
5.00001e+24  123  245.239
5.00001e+24  124  245.239
5.00001e+24  125  245.239
5.00001e+24  126  245.239
5.00001e+24  127  245.239
5.00001e+24  128  245.239
5.00001e+24  129  245.239
5.00001e+24  130  245.239
5.00001e+24  131  245.239
5.00001e+24  132  245.239
5.00001e+24  133  245.239
5.00001e+24  134  245.239
5.00001e+24  135  245.239
5.00001e+24  136  245.239
5.00001e+24  137  245.239
5.00001e+24  138  245.239
5.00001e+24  139  245.239
5.00001e+24  140  245.239
5.00001e+24  141  245.239
5.00001e+24  142  245.239
5.00001e+24  143  245.239
5.00001e+24  144  245.239
5.00001e+24  145  245.239
5.00001e+24  146  245.239
5.00001e+24  147  245.239
5.00001e+24  148  245.239
5.00001e+24  149  245.239
5.00001e+24  150  245.239
5.00001e+24  151  245.239
5.00001e+24  152  245.239
5.00001e+24  153  245.239
5.00001e+24  154  245.239
5.00001e+24  155  245.239
5.00001e+24  156  245.239
5.00001e+24  157  245.239
5.00001e+24  158  245.239
5.00001e+24  159  245.239
5.00001e+24  160  245.239
5.00001e+24  161  245.239
5.00001e+24  162  245.239
5.00001e+24  163  245.239
5.00001e+24  164  245.239
5.00001e+24  165  245.239
5.00001e+24  166  245.239
5.00001e+24  167  245.239
5.00001e+24  168  245.239
5.00001e+24  169  245.239
5.00001e+24  170  245.239
5.00001e+24  171  245.239
5.00001e+24  172  245.239
5.00001e+24  173  245.239
5.00001e+24  174  245.239
5.00001e+24  175  245.239
5.00001e+24  176  245.239
5.00001e+24  177  245.239
5.00001e+24  178  245.239
5.00001e+24  179  245.239
5.00001e+24  180  245.239
5.00001e+24  181  245.239
5.00001e+24  182  245.239
5.00001e+24  183  245.239
5.00001e+24  184  245.239
5.00001e+24  185  245.239
5.00001e+24  186  245.239
5.00001e+24  187  245.239
5.00001e+24  188  245.239
5.00001e+24  189  245.239
5.00001e+24  190  245.239
5.00001e+24  191  245.239
5.00001e+24  192  245.239
5.00001e+24  193  245.239
5.00001e+24  194  245.239
5.00001e+24  195  245.239
5.00001e+24  196  245.239
5.00001e+24  197  245.239
5.00001e+24  198  245.239
5.00001e+24  199  245.239
5.00001e+24  200  245.239
5.00001e+24  201  245.239
5.00001e+24  202  245.239
5.00001e+24  203  245.239
5.00001e+24  204  245.239
5.00001e+24  205  245.239
5.00001e+24  206  245.239
5.00001e+24  207  245.239
5.00001e+24  208  245.239
5.00001e+24  209  245.239
5.00001e+24  210  245.239
5.00001e+24  211  245.239
5.00001e+24  212  245.239
5.00001e+24  213  245.239
5.00001e+24  214  245.239
5.00001e+24  215  245.239
5.00001e+24  216  245.239
5.00001e+24  217  245.239
5.00001e+24  218  245.239
5.00001e+24  219  245.239
5.00001e+24  220  245.239
5.00001e+24  221  245.239
5.00001e+24  222  245.239
5.00001e+24  223  245.239
5.00001e+24  224  245.239
5.00001e+24  225  245.239
5.00001e+24  226  245.239
5.00001e+24  227  245.239
5.00001e+24  228  245.239
5.00001e+24  229  245.239
5.00001e+24  230  245.239
5.00001e+24  231  245.239
5.00001e+24  232  245.239
5.00001e+24  233  245.239
5.00001e+24  234  245.239
5.00001e+24  235  245.239
5.00001e+24  236  245.239
5.00001e+24  237  245.239
5.00001e+24  238  245.239
5.00001e+24  239  245.239
5.00001e+24  240  245.239
5.00001e+24  241  245.239
5.00001e+24  242  245.239
5.00001e+24  243  245.239
5.00001e+24  244  245.239
5.00001e+24  245  245.239
5.00001e+24  246  245.239
5.00001e+24  247  245.239
5.00001e+24  248  245.239
5.00001e+24  249  245.239
5.00001e+24  250  245.239
5.00001e+24  251  245.239
5.00001e+24  252  245.239
5.00001e+24  253  245.239
5.00001e+24  254  245.239
5.00001e+24  255  245.239
5.00001e+24  256  245.239
5.00001e+24  257  245.239
5.00001e+24  258  245.239
5.00001e+24  259  245.239
5.00001e+24  260  245.239
5.00001e+24  261  245.239
5.00001e+24  262  245.239
5.00001e+24  263  245.239
5.00001e+24  264  245.239
5.00001e+24  265  245.239
5.00001e+24  266  245.239
5.00001e+24  267  245.239
5.00001e+24  268  245.239
5.00001e+24  269  245.239
5.00001e+24  270  245.239
5.00001e+24  271  245.239
5.00001e+24  272  245.239
5.00001e+24  273  245.239
5.00001e+24  274  245.239
5.00001e+24  275  245.239
5.00001e+24  276  245.239
5.00001e+24  277  245.239
5.00001e+24  278  245.239
5.00001e+24  279  245.239
5.00001e+24  280  245.239
5.00001e+24  281  245.239
5.00001e+24  282  245.239
5.00001e+24  283  245.239
5.00001e+24  284  245.239
5.00001e+24  285  245.239
5.00001e+24  286  245.239
5.00001e+24  287  245.239
5.00001e+24  288  245.239
5.00001e+24  289  245.239
5.00001e+24  290  245.239
5.00001e+24  291  245.239
5.00001e+24  292  245.239
5.00001e+24  293  245.239
5.00001e+24  294  245.239
5.00001e+24  295  245.239
5.00001e+24  296  245.239
5.00001e+24  297  245.239
5.00001e+24  298  245.239
5.00001e+24  299  245.239
5.00001e+24  300  245.239
5.00001e+24  301  245.239
5.00001e+24  302  245.239
5.00001e+24  303  245.239
5.00001e+24  304  245.239
5.00001e+24  305  245.239
5.00001e+24  306  245.239
5.00001e+24  307  245.239
5.00001e+24  308  245.239
5.00001e+24  309  245.239
5.00001e+24  310  245.239
5.00001e+24  311  245.239
5.00001e+24  312  245.239
5.00001e+24  313  245.239
5.00001e+24  314  245.239
5.00001e+24  315  245.239
5.00001e+24  316  245.239
5.00001e+24  317  245.239
5.00001e+24  318  245.239
5.00001e+24  319  245.239
5.00001e+24  320  245.239
5.00001e+24  321  245.239
5.00001e+24  322  245.239
5.00001e+24  323  245.239
5.00001e+24  324  245.239
5.00001e+24  325  245.239
5.00001e+24  326  245.239
5.00001e+24  327  245.239
5.00001e+24  328  245.239
5.00001e+24  329  245.239
5.00001e+24  330  245.239
5.00001e+24  331  245.239
5.00001e+24  332  245.239
5.00001e+24  333  245.239
5.00001e+24  334  245.239
5.00001e+24  335  245.239
5.00001e+24  336  245.239
5.00001e+24  337  245.239
5.00001e+24  338  245.239
5.00001e+24  339  245.239
5.00001e+24  340  245.239
5.00001e+24  341  245.239
5.00001e+24  342  245.239
5.00001e+24  343  245.239
5.00001e+24  344  245.239
5.00001e+24  345  245.239
5.00001e+24  346  245.239
5.00001e+24  347  245.239
5.00001e+24  348  245.239
5.00001e+24  349  245.239
5.00001e+24  350  245.239
5.00001e+24  351  245.239
5.00001e+24  352  245.239
5.00001e+24  353  245.239
5.00001e+24  354  245.239
5.00001e+24  355  245.239
5.00001e+24  356  245.239
5.00001e+24  357  245.239
5.00001e+24  358  245.239
5.00001e+24  359  245.239
5.00001e+24  360  245.239
5.00001e+24  361  245.239
5.00001e+24  362  245.239
5.00001e+24  363  245.239
5.00001e+24  364  245.239
5.00001e+24  365  245.239
5.00001e+24  366  245.239
5.00001e+24  367  245.239
5.00001e+24  368  245.239
5.00001e+24  369  245.239
5.00001e+24  370  245.239
5.00001e+24  371  245.239
5.00001e+24  372  245.239
5.00001e+24  373  245.239
5.00001e+24  374  245.239
5.00001e+24  375  245.239
5.00001e+24  376  245.239
5.00001e+24  377  245.239
5.00001e+24  378  245.239
5.00001e+24  379  245.239
5.00001e+24  380  245.239
5.00001e+24  381  245.239
5.00001e+24  382  245.239
5.00001e+24  383  245.239
5.00001e+24  384  245.239
5.00001e+24  385  245.239
5.00001e+24  386  245.239
5.00001e+24  387  245.239
5.00001e+24  388  245.239
5.00001e+24  389  245.239
5.00001e+24  390  245.239
5.00001e+24  391  245.239
5.00001e+24  392  245.239
5.00001e+24  393  245.239
5.00001e+24  394  245.239
5.00001e+24  395  245.239
5.00001e+24  396  245.239
5.00001e+24  397  245.239
5.00001e+24  398  245.239
5.00001e+24  399  245.239
