336.009 0 0 0


0.00185321 1.00529 5.00001e+24
0.00269346 1.00192 5.00001e+24
0.00164481 0.999868 5.00001e+24
0.0017322 0.99939 5.00001e+24
0.00209704 1.00326 5.00001e+24
0.00449447 1.00679 5.00001e+24
0.00245695 0.998677 5.00001e+24
0.00414729 1.00056 5.00001e+24
0.00291409 0.998253 5.00001e+24
0.00433445 1.00147 5.00001e+24
0.00144215 1.00384 5.00001e+24
0.00283468 1.01237 5.00001e+24
0.00647706 1.01059 5.00001e+24
0.0051383 1.0106 5.00001e+24
0.00567059 1.00408 5.00001e+24
0.0013421 0.998917 5.00001e+24
0.00323712 1.00311 5.00001e+24
0.00397763 1.01319 5.00001e+24
0.00370072 1.01829 5.00001e+24
0.00103023 1.0239 5.00001e+24
0.00603536 1.01317 5.00001e+24
0.00390055 1.01392 5.00001e+24
0.00416807 1.0146 5.00001e+24
0.00367848 1.01717 5.00001e+24
0.00132141 1.01679 5.00001e+24
0.00401402 1.00611 5.00001e+24
0.00679476 1.00748 5.00001e+24
0.00282658 1.014 5.00001e+24
0.00483838 1.01543 5.00001e+24
0.00220275 1.01119 5.00001e+24
0.000466289 1.00849 5.00001e+24
0.00100974 1.0114 5.00001e+24
0.00286521 1.01828 5.00001e+24
0.00208365 1.02724 5.00001e+24
0.00381444 1.01826 5.00001e+24
0.00077627 1.01746 5.00001e+24
0.00290959 1.0209 5.00001e+24
0.00124617 1.0127 5.00001e+24
0.00424748 1.01475 5.00001e+24
0.00413898 1.01033 5.00001e+24
0.00129885 1.01771 5.00001e+24
0.000997691 1.02963 5.00001e+24
0.00310069 1.02087 5.00001e+24
0.00255392 1.02958 5.00001e+24
0.00275447 1.02438 5.00001e+24
0.00191563 1.03101 5.00001e+24
0.00151921 1.01755 5.00001e+24
0.00216602 1.02256 5.00001e+24
0.00242849 1.02866 5.00001e+24
0.00120481 1.02603 5.00001e+24
0.0038508 1.02369 5.00001e+24
0.00143946 1.03339 5.00001e+24
0.004728 1.02532 5.00001e+24
0.00325614 1.02311 5.00001e+24
0.00150165 1.03454 5.00001e+24
0.00491877 1.02641 5.00001e+24
0.00205415 1.03444 5.00001e+24
0.00222486 1.03451 5.00001e+24
0.00454709 1.02121 5.00001e+24
0.00273391 1.02233 5.00001e+24
0.00353582 1.04303 5.00001e+24
0.00409232 1.03175 5.00001e+24
0.00154689 1.02796 5.00001e+24
0.00551454 1.0229 5.00001e+24
0.0023988 1.03438 5.00001e+24
0.00340118 1.0286 5.00001e+24
0.00231277 1.03534 5.00001e+24
0.00243565 1.03026 5.00001e+24
0.00332079 1.03299 5.00001e+24
0.000839516 1.03147 5.00001e+24
0.0016855 1.0384 5.00001e+24
0.00647796 1.04753 5.00001e+24
0.00384614 1.03309 5.00001e+24
0.00460462 1.03399 5.00001e+24
0.00224495 1.03452 5.00001e+24
0.00527685 1.04558 5.00001e+24
0.00144869 1.04807 5.00001e+24
0.00296696 1.03887 5.00001e+24
0.00151291 1.02741 5.00001e+24
0.00506473 1.04329 5.00001e+24
0.00407383 1.04209 5.00001e+24
0.00632239 1.04621 5.00001e+24
0.00266463 1.04326 5.00001e+24
0.00255927 1.04019 5.00001e+24
0.00137027 1.03486 5.00001e+24
0.00350706 1.04188 5.00001e+24
0.00148048 1.03692 5.00001e+24
0.00350099 1.03901 5.00001e+24
0.00123181 1.05181 5.00001e+24
0.000231907 1.04309 5.00001e+24
0.00396413 1.0447 5.00001e+24
0.00183071 1.05376 5.00001e+24
0.00402106 1.05448 5.00001e+24
0.00398367 1.05362 5.00001e+24
0.00396285 1.04521 5.00001e+24
0.00162677 1.05372 5.00001e+24
0.00574077 1.05077 5.00001e+24
0.00462327 1.0589 5.00001e+24
0.00072623 1.05835 5.00001e+24
0.00393726 1.05316 5.00001e+24
0.0038915 1.03436 5.00001e+24
0.00436554 1.04213 5.00001e+24
0.00247413 1.05338 5.00001e+24
0.0036167 1.05503 5.00001e+24
0.00806378 1.04828 5.00001e+24
0.00233185 1.05318 5.00001e+24
0.00661234 1.04937 5.00001e+24
0.00280779 1.06319 5.00001e+24
0.00195344 1.05807 5.00001e+24
0.00128576 1.05489 5.00001e+24
0.00602718 1.06959 5.00001e+24
0.000473433 1.05556 5.00001e+24
0.00309804 1.05787 5.00001e+24
0.00285656 1.0552 5.00001e+24
0.00376039 1.06144 5.00001e+24
0.00330504 1.05583 5.00001e+24
0.00248842 1.05651 5.00001e+24
0.00221305 1.06755 5.00001e+24
0.000447931 1.05754 5.00001e+24
0.00496672 1.06346 5.00001e+24
0.00582861 1.06801 5.00001e+24
0.0052884 1.05663 5.00001e+24
0.0030908 1.05404 5.00001e+24
0.00379508 1.07052 5.00001e+24
0.00300232 1.06138 5.00001e+24
0.00362766 1.06555 5.00001e+24
0.00176136 1.05756 5.00001e+24
0.00422109 1.0659 5.00001e+24
0.00181343 1.07045 5.00001e+24
0.00162788 1.05207 5.00001e+24
0.00188087 1.0724 5.00001e+24
0.00440241 1.07721 5.00001e+24
0.00212266 1.06306 5.00001e+24
0.000548571 1.06309 5.00001e+24
0.0018065 1.06548 5.00001e+24
0.00403595 1.07212 5.00001e+24
0.00248299 1.06701 5.00001e+24
0.00298627 1.07484 5.00001e+24
0.00127074 1.06251 5.00001e+24
0.00202374 1.0772 5.00001e+24
0.00417911 1.06225 5.00001e+24
0.00310647 1.07526 5.00001e+24
0.000555287 1.07008 5.00001e+24
0.00127605 1.07878 5.00001e+24
0.00219036 1.07292 5.00001e+24
0.00182794 1.08585 5.00001e+24
0.00532473 1.08106 5.00001e+24
0.00354471 1.07815 5.00001e+24
0.00922664 1.07253 5.00001e+24
0.0037504 1.0762 5.00001e+24
0.00400168 1.0804 5.00001e+24
0.00255294 1.07149 5.00001e+24
0.00252905 1.08118 5.00001e+24
0.00414399 1.09034 5.00001e+24
0.00371739 1.07822 5.00001e+24
0.00465425 1.08125 5.00001e+24
0.00182867 1.07596 5.00001e+24
0.00394192 1.08786 5.00001e+24
0.000425286 1.0739 5.00001e+24
0.00435355 1.08165 5.00001e+24
0.00278678 1.09693 5.00001e+24
0.00343675 1.08267 5.00001e+24
0.00120205 1.07736 5.00001e+24
0.00189168 1.06719 5.00001e+24
0.00334347 1.08568 5.00001e+24
0.00209391 1.08629 5.00001e+24
0.00482772 1.08486 5.00001e+24
0.00564451 1.07763 5.00001e+24
0.00302532 1.08275 5.00001e+24
0.0038825 1.09398 5.00001e+24
0.00328369 1.08728 5.00001e+24
0.00155 1.10021 5.00001e+24
0.00184882 1.10034 5.00001e+24
0.0049398 1.09992 5.00001e+24
0.00496513 1.09285 5.00001e+24
0.00162657 1.07363 5.00001e+24
0.000548173 1.09568 5.00001e+24
0.00192214 1.09176 5.00001e+24
0.00141855 1.08892 5.00001e+24
0.00321619 1.08482 5.00001e+24
0.00293761 1.09401 5.00001e+24
0.0030552 1.08614 5.00001e+24
0.00138852 1.10751 5.00001e+24
0.00251552 1.09999 5.00001e+24
0.00287409 1.08955 5.00001e+24
0.0048659 1.08129 5.00001e+24
0.00179786 1.09016 5.00001e+24
0.00203423 1.09348 5.00001e+24
0.00488174 1.09208 5.00001e+24
0.00262281 1.1001 5.00001e+24
0.00413538 1.09649 5.00001e+24
0.00347345 1.10203 5.00001e+24
0.00176378 1.10102 5.00001e+24
0.0030764 1.10942 5.00001e+24
0.00444917 1.09404 5.00001e+24
0.00391293 1.10224 5.00001e+24
0.00366174 1.09099 5.00001e+24
0.00555988 1.11442 5.00001e+24
0.00288029 1.09948 5.00001e+24
0.00158721 1.10912 5.00001e+24
0.00697472 1.10507 5.00001e+24
0.00468083 1.10366 5.00001e+24
0.00385185 1.09234 5.00001e+24
0.00176494 1.10409 5.00001e+24
0.00244908 1.11403 5.00001e+24
0.00183675 1.10055 5.00001e+24
0.00366519 1.10272 5.00001e+24
0.00244033 1.10465 5.00001e+24
0.00410524 1.09498 5.00001e+24
0.000497828 1.11335 5.00001e+24
0.00490187 1.10628 5.00001e+24
0.00586038 1.11914 5.00001e+24
0.00344923 1.09866 5.00001e+24
0.00301416 1.10387 5.00001e+24
0.00563973 1.11619 5.00001e+24
0.00303573 1.11056 5.00001e+24
0.00600189 1.11337 5.00001e+24
0.00197421 1.09702 5.00001e+24
0.0020665 1.1198 5.00001e+24
0.00404013 1.11159 5.00001e+24
0.00382868 1.10788 5.00001e+24
0.00331616 1.11856 5.00001e+24
0.00343021 1.11562 5.00001e+24
0.00203614 1.11231 5.00001e+24
0.00203211 1.1106 5.00001e+24
0.00062649 1.12486 5.00001e+24
0.00231597 1.11077 5.00001e+24
0.00121745 1.11666 5.00001e+24
0.00300344 1.13375 5.00001e+24
0.00228391 1.12795 5.00001e+24
0.0025169 1.13454 5.00001e+24
0.00287481 1.10514 5.00001e+24
0.00495393 1.12086 5.00001e+24
0.00197598 1.11284 5.00001e+24
0.00129086 1.12392 5.00001e+24
0.00239769 1.12699 5.00001e+24
0.0035238 1.12054 5.00001e+24
0.00373921 1.12319 5.00001e+24
0.00286591 1.1114 5.00001e+24
0.00387213 1.13457 5.00001e+24
0.00737841 1.11897 5.00001e+24
0.0012412 1.14364 5.00001e+24
0.00436243 1.12736 5.00001e+24
0.00259724 1.12549 5.00001e+24
0.00383089 1.12884 5.00001e+24
0.00504259 1.12451 5.00001e+24
0.00221234 1.11079 5.00001e+24
0.00578234 1.1141 5.00001e+24
0.00212242 1.11728 5.00001e+24
0.000791812 1.12227 5.00001e+24
0.00354612 1.13198 5.00001e+24
0.00552296 1.12624 5.00001e+24
0.00380341 1.12549 5.00001e+24
0.00512305 1.11786 5.00001e+24
0.00442558 1.13288 5.00001e+24
0.00376217 1.13127 5.00001e+24
0.000871877 1.13327 5.00001e+24
0.00542394 1.13338 5.00001e+24
0.00203715 1.12345 5.00001e+24
0.0050972 1.13285 5.00001e+24
0.00366512 1.14225 5.00001e+24
0.00116243 1.12797 5.00001e+24
0.00126388 1.13739 5.00001e+24
0.00334498 1.12632 5.00001e+24
0.00546522 1.14212 5.00001e+24
0.00234393 1.14009 5.00001e+24
0.00436019 1.12808 5.00001e+24
0.00539672 1.13029 5.00001e+24
0.00186603 1.13868 5.00001e+24
0.00126335 1.13247 5.00001e+24
0.00300215 1.14442 5.00001e+24
0.00608527 1.1415 5.00001e+24
0.00317469 1.14039 5.00001e+24
0.00421911 1.13523 5.00001e+24
0.00381737 1.14275 5.00001e+24
0.00309111 1.13631 5.00001e+24
0.00374607 1.13838 5.00001e+24
0.00572639 1.14303 5.00001e+24
0.00545853 1.13992 5.00001e+24
0.0067372 1.15398 5.00001e+24
0.00125769 1.13988 5.00001e+24
0.00431908 1.14309 5.00001e+24
0.00203039 1.14702 5.00001e+24
0.00136378 1.15101 5.00001e+24
0.00408494 1.15219 5.00001e+24
0.00241932 1.14063 5.00001e+24
0.00293379 1.14806 5.00001e+24
0.00254052 1.15125 5.00001e+24
0.00155594 1.15551 5.00001e+24
0.0029614 1.14332 5.00001e+24
0.00124161 1.14709 5.00001e+24
0.005949 1.14987 5.00001e+24
