8500.01  0.0536764  0  0.0472006  0  4.51893e+07  0
8600  0.0457635  0  0.0407569  0  3.85276e+07  0
8700  0.0477506  0  0.0416757  0  4.02004e+07  0
8800  0.0544257  0  0.0473678  0  4.58201e+07  0
8900  0.0580323  0  0.0521297  0  4.88564e+07  0
8999.99  0.0556954  0  0.0490374  0  4.6889e+07  0
9100  0.0499936  0  0.0442511  0  4.20888e+07  0
9200.01  0.0481296  0  0.0440395  0  4.05195e+07  0
9300  0.0518779  0  0.046543  0  4.36751e+07  0
9400  0.0599722  0  0.055453  0  5.04896e+07  0
9499.99  0.0594043  0  0.0540045  0  5.00115e+07  0
9600  0.0556658  0  0.049805  0  4.68642e+07  0
9700.01  0.0474378  0  0.0407671  0  3.99371e+07  0
9800  0.0451795  0  0.0403851  0  3.80359e+07  0
9900  0.0520328  0  0.0444067  0  4.38055e+07  0
9999.99  0.0575542  0  0.0523871  0  4.84539e+07  0
10100  0.0583918  0  0.052242  0  4.91591e+07  0
10200  0.0520031  0  0.0464413  0  4.37806e+07  0
10300  0.0482199  0  0.0439682  0  4.05955e+07  0
10400  0.0500039  0  0.0457548  0  4.20975e+07  0
10500  0.0563309  0  0.0504349  0  4.7424e+07  0
10600  0.0586459  0  0.0530813  0  4.93731e+07  0
10700  0.0575103  0  0.0512331  0  4.8417e+07  0
10800  0.0506587  0  0.0436377  0  4.26488e+07  0
10900  0.0474873  0  0.0416533  0  3.99788e+07  0
11000  0.0465605  0  0.0406552  0  3.91985e+07  0
11100  0.0549113  0  0.0477717  0  4.62289e+07  0
11200  0.0603246  0  0.054795  0  5.07863e+07  0
11300  0.0596476  0  0.0543657  0  5.02163e+07  0
11400  0.0531074  0  0.0474113  0  4.47103e+07  0
11500  0.0487038  0  0.0445073  0  4.1003e+07  0
11600  0.0476664  0  0.042347  0  4.01296e+07  0
11700  0.0540748  0  0.0476364  0  4.55247e+07  0
11800  0.0589821  0  0.0527265  0  4.9656e+07  0
11900  0.058097  0  0.0511374  0  4.89109e+07  0
12000  0.0540659  0  0.0469274  0  4.55172e+07  0
