7.539986e+02	
300	
0	1.000000e+00	-5.712849e-06	-3.779893e-06	3.565722e-09	-6.094176e-10	7.891761e-09	-2.604051e-13
1	5.027652e-10	-9.601415e-01	3.035689e-01	5.934924e-04	-3.007001e-01	-9.498080e-01	1.733610e-03
2	5.027652e-10	-5.788279e-01	8.044446e-01	3.645141e-05	-8.153196e-01	-5.860117e-01	9.860970e-04
3	5.027652e-10	5.594903e-01	-8.387118e-01	-1.023688e-03	8.279497e-01	5.546374e-01	-5.750338e-04
4	5.027652e-10	-9.332320e-01	-3.056761e-01	2.386527e-04	3.145611e-01	-9.587509e-01	-5.179923e-05
5	5.027652e-10	2.039552e-01	-9.870394e-01	1.347602e-03	9.752745e-01	2.023441e-01	-1.005398e-03
6	5.027652e-10	9.345096e-01	4.011785e-01	8.077998e-04	-3.872586e-01	9.114429e-01	-2.833074e-04
7	5.027652e-10	1.008688e+00	-1.475098e-03	-5.545689e-04	2.682369e-03	9.952759e-01	1.229606e-03
8	5.027652e-10	8.611709e-01	4.730571e-01	-1.777354e-04	-4.877888e-01	8.843663e-01	1.937758e-04
9	5.027652e-10	-8.596599e-01	5.026679e-01	5.525774e-05	-5.083804e-01	-8.650002e-01	-5.200441e-04
10	5.027652e-10	-1.001088e+00	1.242125e-01	-2.193462e-04	-1.227246e-01	-9.885854e-01	1.069006e-04
11	5.027652e-10	-5.221956e-01	8.243676e-01	-1.904696e-05	-8.562808e-01	-5.415590e-01	-6.017435e-04
12	5.027652e-10	-8.657507e-01	-5.310509e-01	1.506734e-03	5.194496e-01	-8.443872e-01	-2.884429e-05
13	5.027652e-10	5.932547e-01	-8.015560e-01	9.780365e-04	8.043244e-01	5.957971e-01	2.538038e-04
14	5.027652e-10	1.107477e-01	-1.002575e+00	4.060142e-04	9.894703e-01	1.090112e-01	-6.012371e-04
15	5.027652e-10	-6.699924e-01	-7.403831e-01	-2.876558e-04	7.413198e-01	-6.719879e-01	5.209793e-04
16	5.027652e-10	4.941874e-01	-8.755393e-01	-1.323656e-03	8.677001e-01	4.893008e-01	8.882464e-05
17	5.027652e-10	9.947449e-01	-8.978512e-02	1.320943e-03	8.615939e-02	9.968517e-01	-7.496626e-04
18	5.027652e-10	3.573861e-01	-9.193921e-01	3.491690e-04	9.387624e-01	3.645121e-01	9.114660e-04
19	5.027652e-10	1.992191e-01	-9.967860e-01	1.391148e-03	9.727114e-01	1.943741e-01	6.146080e-04
20	5.027652e-10	-9.362220e-01	3.420081e-01	1.377729e-03	-3.432952e-01	-9.412510e-01	8.620547e-04
21	5.027652e-10	1.005787e+00	-1.014812e-01	-4.348895e-04	1.001555e-01	9.901192e-01	6.180845e-04
22	5.027652e-10	8.716232e-01	-5.025832e-01	-2.710297e-03	4.985254e-01	8.635652e-01	-1.136674e-04
23	5.027652e-10	6.503564e-01	7.407383e-01	7.093130e-04	-7.564658e-01	6.648408e-01	4.811445e-04
24	5.027652e-10	-1.903270e-01	9.574357e-01	6.708538e-04	-9.926499e-01	-1.960974e-01	3.611451e-05
25	5.027652e-10	-9.839853e-01	9.171442e-02	-7.109970e-04	-9.711756e-02	-1.001686e+00	-4.012001e-04
26	5.027652e-10	-6.698838e-01	7.315422e-01	9.080644e-04	-7.398999e-01	-6.769230e-01	-6.165438e-05
27	5.027652e-10	-2.608462e-01	-9.439969e-01	-8.739206e-04	9.744844e-01	-2.675209e-01	3.486094e-04
