3.3419387995e+04	  1.529440e-10	 1.189705e-03	 8.958600e+25	 1.305911e+01	 8.958600e+25	 1.216298e+01	 323and437 
3.3451985625e+04	  6.511708e-09	 1.119593e-03	 8.958600e+25	 1.270125e+01	 8.958600e+25	 1.084246e+01	 293and349 
3.3457206609e+04	  3.661387e-10	 2.833940e-03	 2.687580e+26	 9.993966e+00	 8.958600e+25	 1.024878e+01	 57and89 
3.3459267787e+04	  6.136300e-09	 1.878902e-03	 8.958600e+25	 1.011876e+01	 3.583440e+26	 1.078044e+01	 89and176 
