0 0 80846.2  215
0.001 0 80846.2  215
0.002 1 80846.2  215
0.003 1 80846.2  215
0.004 0 80846.2  215
0.005 1 80846.2  215
0.006 1 80846.2  215
0.007 3 80846.2  215
0.008 2 80846.2  215
0.009 1 80846.2  215
0.01 2 80846.2  215
0.011 1 80846.2  215
0.012 1 80846.2  215
0.013 3 80846.2  215
0.014 2 80846.2  215
0.015 2 80846.2  215
0.016 2 80846.2  215
0.017 0 80846.2  215
0.018 2 80846.2  215
0.019 3 80846.2  215
0.02 2 80846.2  215
0.021 3 80846.2  215
0.022 3 80846.2  215
0.023 1 80846.2  215
0.024 2 80846.2  215
0.025 3 80846.2  215
0.026 8 80846.2  215
0.027 2 80846.2  215
0.028 3 80846.2  215
0.029 1 80846.2  215
0.03 6 80846.2  215
0.031 2 80846.2  215
0.032 3 80846.2  215
0.033 3 80846.2  215
0.034 3 80846.2  215
0.035 3 80846.2  215
0.036 2 80846.2  215
0.037 3 80846.2  215
0.038 3 80846.2  215
0.039 2 80846.2  215
0.04 2 80846.2  215
0.041 0 80846.2  215
0.042 2 80846.2  215
0.043 0 80846.2  215
0.044 1 80846.2  215
0.045 1 80846.2  215
0.046 1 80846.2  215
0.047 2 80846.2  215
0.048 3 80846.2  215
0.049 3 80846.2  215
0.05 3 80846.2  215
0.051 3 80846.2  215
0.052 2 80846.2  215
0.053 1 80846.2  215
0.054 1 80846.2  215
0.055 3 80846.2  215
0.056 0 80846.2  215
0.057 0 80846.2  215
0.058 4 80846.2  215
0.059 1 80846.2  215
0.06 0 80846.2  215
0.061 0 80846.2  215
0.062 2 80846.2  215
0.063 5 80846.2  215
0.064 5 80846.2  215
0.065 1 80846.2  215
0.066 3 80846.2  215
0.067 2 80846.2  215
0.068 2 80846.2  215
0.069 3 80846.2  215
0.07 2 80846.2  215
0.071 3 80846.2  215
0.072 1 80846.2  215
0.073 1 80846.2  215
0.074 5 80846.2  215
0.075 1 80846.2  215
0.076 0 80846.2  215
0.077 2 80846.2  215
0.078 6 80846.2  215
0.079 1 80846.2  215
0.08 49 80846.2  215
