0.0761312 11.039 3.2251e+27 3225.1 154788
0.134341 12.0289 8.9586e+26 895.86 154788
0.263099 18.1341 1.16462e+27 1164.62 154788
0.0327101 14.408 5.55433e+27 5554.33 154788
0.0579172 14.4466 1.2542e+27 1254.2 154788
0.115043 8.27748 2.06048e+27 2060.48 154788
0.123439 7.81725 2.23965e+27 2239.65 154788
0.0223986 11.1593 1.4065e+28 14065 154788
0.0928253 11.1232 9.85446e+26 985.446 154788
0.143782 10.1268 1.52296e+27 1522.96 154788
0.0574378 11.112 5.55433e+27 5554.33 154788
0.124869 8.12978 2.68758e+27 2687.58 154788
0.0430919 12.5818 5.82309e+27 5823.09 154788
0.0587562 3.65401 1.2542e+27 1254.2 154788
0.565913 15.1255 1.43338e+27 1433.38 154788
0.0582704 11.6646 9.85446e+26 985.446 154788
0.151111 8.79001 1.88131e+27 1881.31 154788
0.0739265 13.3387 2.06048e+27 2060.48 154788
0.057432 10.3371 9.85446e+26 985.446 154788
0.0568632 12.8716 1.07503e+27 1075.03 154788
0.258506 8.0317 1.97089e+27 1970.89 154788
0.066697 12.6641 8.9586e+26 895.86 154788
0.054128 14.1906 9.85446e+26 985.446 154788
0.0815404 12.2907 1.07503e+27 1075.03 154788
0.053905 10.0929 1.34379e+27 1343.79 154788
0.0958234 15.2586 1.61255e+27 1612.55 154788
