0.0848639 11.8206 3.04592e+27 3045.92 76343.6
0.0565184 7.97692 1.43338e+27 1433.38 76343.6
0.00448412 14.9155 1.16462e+27 1164.62 76343.6
0.0926774 8.9164 1.97089e+27 1970.89 76343.6
0.0620651 9.75667 1.97089e+27 1970.89 76343.6
0.0155926 9.16889 1.88131e+27 1881.31 76343.6
0.0555411 9.75913 4.4793e+27 4479.3 76343.6
0.040136 5.71447 1.07503e+27 1075.03 76343.6
0.0643843 7.11023 1.16462e+27 1164.62 76343.6
0.0168394 9.44496 4.03137e+27 4031.37 76343.6
0.0177104 10.4661 1.52296e+27 1522.96 76343.6
0.0230091 11.0659 5.19599e+27 5195.99 76343.6
0.0404052 11.1822 1.79172e+27 1791.72 76343.6
0.167316 3.81352 1.2542e+27 1254.2 76343.6
0.0327516 10.0884 1.2542e+27 1254.2 76343.6
0.0961538 10.7301 1.52296e+27 1522.96 76343.6
0.0585625 12.3493 1.16462e+27 1164.62 76343.6
0.0128017 12.6436 1.34379e+27 1343.79 76343.6
0.0907666 10.0548 8.9586e+26 895.86 76343.6
0.0725865 13.4005 8.9586e+26 895.86 76343.6
0.0756392 6.91772 8.9586e+26 895.86 76343.6
0.0722852 8.66666 9.85446e+26 985.446 76343.6
0.035491 12.8448 8.9586e+26 895.86 76343.6
0.0453683 12.7924 1.61255e+27 1612.55 76343.6
