0 0 82046.9  211
0.1 0 82046.9  211
0.2 0 82046.9  211
0.3 0 82046.9  211
0.4 0 82046.9  211
0.5 0 82046.9  211
0.6 0 82046.9  211
0.7 0 82046.9  211
0.8 0 82046.9  211
0.9 0 82046.9  211
1 0 82046.9  211
1.1 0 82046.9  211
1.2 0 82046.9  211
1.3 0 82046.9  211
1.4 0 82046.9  211
1.5 0 82046.9  211
1.6 0 82046.9  211
1.7 0 82046.9  211
1.8 0 82046.9  211
1.9 0 82046.9  211
2 0 82046.9  211
2.1 0 82046.9  211
2.2 0 82046.9  211
2.3 0 82046.9  211
2.4 0 82046.9  211
2.5 0 82046.9  211
2.6 0 82046.9  211
2.7 8.9586e+25 82046.9  211
2.8 0 82046.9  211
2.9 1.79172e+26 82046.9  211
3 0 82046.9  211
3.1 5.37516e+26 82046.9  211
3.2 0 82046.9  211
3.3 0 82046.9  211
3.4 8.9586e+25 82046.9  211
3.5 0 82046.9  211
3.6 0 82046.9  211
3.7 1.34379e+27 82046.9  211
3.8 0 82046.9  211
3.9 0 82046.9  211
4 0 82046.9  211
4.1 0 82046.9  211
4.2 0 82046.9  211
4.3 0 82046.9  211
4.4 0 82046.9  211
4.5 0 82046.9  211
4.6 0 82046.9  211
4.7 0 82046.9  211
4.8 0 82046.9  211
4.9 0 82046.9  211
5 0 82046.9  211
5.1 0 82046.9  211
5.2 0 82046.9  211
5.3 0 82046.9  211
5.4 0 82046.9  211
5.5 0 82046.9  211
5.6 1.79172e+26 82046.9  211
5.7 0 82046.9  211
5.8 0 82046.9  211
5.9 0 82046.9  211
6 0 82046.9  211
6.1 0 82046.9  211
6.2 0 82046.9  211
6.3 0 82046.9  211
6.4 0 82046.9  211
6.5 0 82046.9  211
6.6 8.06274e+26 82046.9  211
6.7 8.9586e+26 82046.9  211
6.8 7.16688e+26 82046.9  211
6.9 8.9586e+25 82046.9  211
7 2.68758e+26 82046.9  211
7.1 8.9586e+25 82046.9  211
7.2 8.06274e+26 82046.9  211
7.3 8.9586e+25 82046.9  211
7.4 5.37516e+26 82046.9  211
