0.0340456 8.09951 1.43338e+27 1433.38 38021.7
0.0158396 10.3192 2.15006e+27 2150.06 38021.7
0.0193508 8.37201 8.9586e+26 895.86 38021.7
0.066545 7.41635 1.07503e+27 1075.03 38021.7
0.0214634 9.27454 3.13551e+27 3135.51 38021.7
0.0540984 11.5901 1.16462e+27 1164.62 38021.7
0.0288542 7.74887 8.9586e+26 895.86 38021.7
0.0265964 9.21506 8.9586e+26 895.86 38021.7
0.091627 8.8469 8.9586e+26 895.86 38021.7
0.0332375 10.3055 1.70213e+27 1702.13 38021.7
0.0380382 9.5906 8.9586e+26 895.86 38021.7
0.00336503 13.6858 1.16462e+27 1164.62 38021.7
