0 0 37521.4  404
0.001 0 37521.4  404
0.002 1 37521.4  404
0.003 7 37521.4  404
0.004 2 37521.4  404
0.005 8 37521.4  404
0.006 2 37521.4  404
0.007 4 37521.4  404
0.008 6 37521.4  404
0.009 4 37521.4  404
0.01 4 37521.4  404
0.011 6 37521.4  404
0.012 10 37521.4  404
0.013 8 37521.4  404
0.014 7 37521.4  404
0.015 4 37521.4  404
0.016 9 37521.4  404
0.017 11 37521.4  404
0.018 11 37521.4  404
0.019 7 37521.4  404
0.02 3 37521.4  404
0.021 1 37521.4  404
0.022 5 37521.4  404
0.023 6 37521.4  404
0.024 6 37521.4  404
0.025 12 37521.4  404
0.026 6 37521.4  404
0.027 5 37521.4  404
0.028 3 37521.4  404
0.029 8 37521.4  404
0.03 4 37521.4  404
0.031 8 37521.4  404
0.032 3 37521.4  404
0.033 8 37521.4  404
0.034 6 37521.4  404
0.035 6 37521.4  404
0.036 3 37521.4  404
0.037 10 37521.4  404
0.038 5 37521.4  404
0.039 6 37521.4  404
0.04 11 37521.4  404
0.041 2 37521.4  404
0.042 2 37521.4  404
0.043 5 37521.4  404
0.044 3 37521.4  404
0.045 1 37521.4  404
0.046 2 37521.4  404
0.047 1 37521.4  404
0.048 4 37521.4  404
0.049 3 37521.4  404
0.05 5 37521.4  404
0.051 4 37521.4  404
0.052 3 37521.4  404
0.053 3 37521.4  404
0.054 5 37521.4  404
0.055 3 37521.4  404
0.056 1 37521.4  404
0.057 5 37521.4  404
0.058 2 37521.4  404
0.059 4 37521.4  404
0.06 3 37521.4  404
0.061 2 37521.4  404
0.062 3 37521.4  404
0.063 3 37521.4  404
0.064 2 37521.4  404
0.065 4 37521.4  404
0.066 3 37521.4  404
0.067 3 37521.4  404
0.068 1 37521.4  404
0.069 2 37521.4  404
0.07 1 37521.4  404
0.071 1 37521.4  404
0.072 6 37521.4  404
0.073 2 37521.4  404
0.074 2 37521.4  404
0.075 2 37521.4  404
0.076 2 37521.4  404
0.077 3 37521.4  404
0.078 3 37521.4  404
0.079 5 37521.4  404
0.08 55 37521.4  404
