156790 0.0386886 5.17347 1.8997e+30


0.155484 8.20266 2.68758e+26
0.0490404 16.1364 1.79172e+26
0.159627 8.42127 1.79172e+26
0.0502009 15.2213 8.9586e+25
0.143771 4.48739 6.27102e+26
0.105905 10.2094 2.68758e+26
0.0354486 14.0484 1.79172e+26
0.0623333 11.2127 1.79172e+26
0.406656 16.528 6.27102e+26
0.112964 12.2567 7.16688e+26
0.13047 8.38139 3.58344e+26
0.0178767 7.6607 1.79172e+26
0.0778676 13.5798 6.27102e+26
0.0163111 8.47153 3.58344e+26
0.251727 13.6691 7.16688e+26
0.159676 14.0545 8.9586e+25
0.0385403 16.6178 2.68758e+26
0.0317912 8.82076 4.4793e+26
0.0174982 16.0196 1.79172e+26
0.0206812 17.5778 1.79172e+26
0.0148304 2.42098 8.9586e+25
0.0302809 12.5661 8.9586e+25
0.0154392 12.8649 8.9586e+25
0.0330367 15.8942 2.68758e+26
0.197925 3.39232 1.79172e+26
0.00694201 8.80336 6.27102e+26
0.0777637 14.814 8.9586e+25
0.0103427 9.74987 1.79172e+26
0.00520414 7.88394 8.9586e+25
0.0590265 11.0811 3.58344e+26
0.105117 8.84398 3.58344e+26
0.0205678 16.7229 2.68758e+26
0.0508639 18.9129 6.27102e+26
0.0564363 10.9191 1.79172e+26
0.0511177 13.352 3.58344e+26
0.0580733 13.1798 1.79172e+26
0.0773963 13.3109 3.58344e+26
0.026726 2.87133 5.37516e+26
0.217764 8.62896 5.37516e+26
0.0179238 2.70088 8.9586e+25
0.0500083 14.9608 2.68758e+26
0.015304 16.3946 5.37516e+26
0.0965209 12.5964 1.79172e+26
0.0251941 3.07817 3.58344e+26
0.10869 12.4047 7.16688e+26
0.0306434 13.8654 8.9586e+25
0.143024 9.16125 1.79172e+26
0.00931875 18.4412 3.58344e+26
0.0824428 14.4077 3.58344e+26
0.0344545 16.62 1.79172e+26
0.0235088 2.53527 8.9586e+25
0.115437 8.04382 1.79172e+26
0.015741 16.1784 8.9586e+25
0.0847178 20.6635 3.58344e+26
0.0224159 15.6818 2.68758e+26
0.0810962 15.8488 2.68758e+26
0.0215621 25.637 2.68758e+26
0.0664326 11.5654 1.79172e+26
0.0206191 9.81747 1.79172e+26
0.0388462 7.33807 1.79172e+26
0.0684155 15.1146 1.79172e+26
0.11973 7.59983 1.79172e+26
0.165348 13.7243 3.58344e+26
0.0540099 17.3464 8.9586e+25
0.0406033 12.9242 8.9586e+25
0.0471621 7.30031 8.9586e+25
0.0267404 16.0471 2.68758e+26
0.0643972 8.8721 8.9586e+25
0.0577999 12.9748 8.9586e+25
0.0810594 12.5512 8.9586e+25
0.0530148 7.90285 1.79172e+26
0.0165433 11.5329 8.9586e+25
0.0358109 12.087 8.9586e+25
0.0700347 8.23916 2.68758e+26
0.0532834 7.47533 8.9586e+25
0.0881836 18.7736 8.9586e+25
0.0775916 16.3647 1.79172e+26
0.0386395 9.70678 8.9586e+25
0.0619105 15.6519 8.9586e+25
0.0150368 7.91828 8.9586e+25
0.0304865 15.7912 1.79172e+26
0.129536 8.81593 8.9586e+25
0.0837462 8.33572 8.9586e+25
0.0616206 11.7245 8.9586e+25
0.0346149 7.15948 8.9586e+25
0.0288062 9.03399 8.9586e+25
0.0192009 9.20643 8.9586e+25
0.0189632 9.10042 8.9586e+25
