0 1 235735  76
0.001 2 235735  76
0.002 0 235735  76
0.003 1 235735  76
0.004 1 235735  76
0.005 0 235735  76
0.006 1 235735  76
0.007 2 235735  76
0.008 0 235735  76
0.009 0 235735  76
0.01 0 235735  76
0.011 2 235735  76
0.012 2 235735  76
0.013 0 235735  76
0.014 2 235735  76
0.015 0 235735  76
0.016 2 235735  76
0.017 1 235735  76
0.018 2 235735  76
0.019 0 235735  76
0.02 1 235735  76
0.021 0 235735  76
0.022 3 235735  76
0.023 0 235735  76
0.024 2 235735  76
0.025 3 235735  76
0.026 1 235735  76
0.027 0 235735  76
0.028 2 235735  76
0.029 0 235735  76
0.03 2 235735  76
0.031 1 235735  76
0.032 0 235735  76
0.033 0 235735  76
0.034 0 235735  76
0.035 2 235735  76
0.036 0 235735  76
0.037 1 235735  76
0.038 0 235735  76
0.039 1 235735  76
0.04 2 235735  76
0.041 0 235735  76
0.042 1 235735  76
0.043 0 235735  76
0.044 1 235735  76
0.045 2 235735  76
0.046 1 235735  76
0.047 1 235735  76
0.048 0 235735  76
0.049 1 235735  76
0.05 0 235735  76
0.051 0 235735  76
0.052 2 235735  76
0.053 0 235735  76
0.054 0 235735  76
0.055 0 235735  76
0.056 0 235735  76
0.057 1 235735  76
0.058 1 235735  76
0.059 1 235735  76
0.06 0 235735  76
0.061 0 235735  76
0.062 0 235735  76
0.063 0 235735  76
0.064 0 235735  76
0.065 0 235735  76
0.066 0 235735  76
0.067 0 235735  76
0.068 0 235735  76
0.069 0 235735  76
0.07 1 235735  76
0.071 2 235735  76
0.072 2 235735  76
0.073 0 235735  76
0.074 0 235735  76
0.075 0 235735  76
0.076 0 235735  76
0.077 0 235735  76
0.078 0 235735  76
0.079 0 235735  76
0.08 17 235735  76
