0 0 2201.26  906
0.1 0 2201.26  906
0.2 0 2201.26  906
0.3 0 2201.26  906
0.4 0 2201.26  906
0.5 0 2201.26  906
0.6 0 2201.26  906
0.7 0 2201.26  906
0.8 0 2201.26  906
0.9 0 2201.26  906
1 0 2201.26  906
1.1 0 2201.26  906
1.2 0 2201.26  906
1.3 0 2201.26  906
1.4 0 2201.26  906
1.5 0 2201.26  906
1.6 0 2201.26  906
1.7 0 2201.26  906
1.8 0 2201.26  906
1.9 0 2201.26  906
2 0 2201.26  906
2.1 0 2201.26  906
2.2 0 2201.26  906
2.3 0 2201.26  906
2.4 0 2201.26  906
2.5 0 2201.26  906
2.6 0 2201.26  906
2.7 0 2201.26  906
2.8 0 2201.26  906
2.9 0 2201.26  906
3 0 2201.26  906
3.1 0 2201.26  906
3.2 0 2201.26  906
3.3 0 2201.26  906
3.4 0 2201.26  906
3.5 0 2201.26  906
3.6 0 2201.26  906
3.7 0 2201.26  906
3.8 0 2201.26  906
3.9 8.9586e+25 2201.26  906
4 0 2201.26  906
4.1 0 2201.26  906
4.2 0 2201.26  906
4.3 0 2201.26  906
4.4 0 2201.26  906
4.5 0 2201.26  906
4.6 0 2201.26  906
4.7 0 2201.26  906
4.8 0 2201.26  906
4.9 0 2201.26  906
5 0 2201.26  906
5.1 0 2201.26  906
5.2 0 2201.26  906
5.3 0 2201.26  906
5.4 0 2201.26  906
5.5 0 2201.26  906
5.6 0 2201.26  906
5.7 0 2201.26  906
5.8 0 2201.26  906
5.9 0 2201.26  906
6 0 2201.26  906
6.1 0 2201.26  906
6.2 0 2201.26  906
6.3 0 2201.26  906
6.4 0 2201.26  906
6.5 8.9586e+25 2201.26  906
6.6 8.9586e+25 2201.26  906
6.7 3.58344e+26 2201.26  906
6.8 5.37516e+26 2201.26  906
6.9 8.06274e+26 2201.26  906
7 1.79172e+27 2201.26  906
7.1 1.43338e+27 2201.26  906
7.2 8.06274e+26 2201.26  906
7.3 1.34379e+27 2201.26  906
7.4 1.52296e+27 2201.26  906
7.5 1.34379e+27 2201.26  906
7.6 1.52296e+27 2201.26  906
7.7 1.34379e+27 2201.26  906
7.8 8.9586e+26 2201.26  906
7.9 8.06274e+26 2201.26  906
8 9.85446e+26 2201.26  906
8.1 9.85446e+26 2201.26  906
8.2 7.16688e+26 2201.26  906
8.3 9.85446e+26 2201.26  906
8.4 1.16462e+27 2201.26  906
8.5 1.52296e+27 2201.26  906
8.6 1.2542e+27 2201.26  906
8.7 9.85446e+26 2201.26  906
8.8 1.43338e+27 2201.26  906
8.9 1.43338e+27 2201.26  906
9 1.16462e+27 2201.26  906
9.1 7.16688e+26 2201.26  906
9.2 1.79172e+27 2201.26  906
9.3 8.06274e+26 2201.26  906
9.4 8.9586e+26 2201.26  906
9.5 1.07503e+27 2201.26  906
9.6 1.70213e+27 2201.26  906
9.7 1.2542e+27 2201.26  906
9.8 9.85446e+26 2201.26  906
9.9 8.9586e+26 2201.26  906
10 1.43338e+27 2201.26  906
