0.0313505 12.4562 3.13551e+27 3135.51 89251
0.00333147 14.4738 1.16462e+27 1164.62 89251
0.0720876 8.64102 1.97089e+27 1970.89 89251
0.0404512 9.75929 2.15006e+27 2150.06 89251
0.0565997 8.48355 1.97089e+27 1970.89 89251
0.0470364 9.34393 5.82309e+27 5823.09 89251
0.215807 8.15463 1.07503e+27 1075.03 89251
0.119379 7.7521 1.34379e+27 1343.79 89251
0.066869 9.6887 4.30013e+27 4300.13 89251
0.0295739 10.1753 1.52296e+27 1522.96 89251
0.0492591 10.8076 5.28557e+27 5285.57 89251
0.0495277 11.7353 4.4793e+27 4479.3 89251
0.0215449 3.84768 1.2542e+27 1254.2 89251
0.117655 9.85588 8.9586e+26 895.86 89251
0.0514894 11.7886 2.50841e+27 2508.41 89251
0.0883522 10.513 8.9586e+26 895.86 89251
0.061073 10.7821 8.9586e+26 895.86 89251
0.0822447 7.42966 8.9586e+26 895.86 89251
0.0549464 9.2609 9.85446e+26 985.446 89251
0.0586382 10.6889 1.07503e+27 1075.03 89251
0.0111402 13.8892 8.9586e+26 895.86 89251
0.0356278 13.498 1.61255e+27 1612.55 89251
