3.58344e+26  1  2501.43
2.68758e+26  2  2501.43
2.68758e+26  3  2501.43
2.68758e+26  4  2501.43
2.68758e+26  5  2501.43
2.68758e+26  6  2501.43
2.68758e+26  7  2501.43
2.68758e+26  8  2501.43
2.68758e+26  9  2501.43
2.68758e+26  10  2501.43
1.79172e+26  11  2501.43
1.79172e+26  12  2501.43
1.79172e+26  13  2501.43
1.79172e+26  14  2501.43
1.79172e+26  15  2501.43
1.79172e+26  16  2501.43
1.79172e+26  17  2501.43
1.79172e+26  18  2501.43
1.79172e+26  19  2501.43
1.79172e+26  20  2501.43
1.79172e+26  21  2501.43
1.79172e+26  22  2501.43
1.79172e+26  23  2501.43
1.79172e+26  24  2501.43
1.79172e+26  25  2501.43
1.79172e+26  26  2501.43
1.79172e+26  27  2501.43
1.79172e+26  28  2501.43
1.79172e+26  29  2501.43
1.79172e+26  30  2501.43
1.79172e+26  31  2501.43
1.79172e+26  32  2501.43
1.79172e+26  33  2501.43
1.79172e+26  34  2501.43
1.79172e+26  35  2501.43
1.79172e+26  36  2501.43
1.79172e+26  37  2501.43
1.79172e+26  38  2501.43
1.79172e+26  39  2501.43
1.79172e+26  40  2501.43
1.79172e+26  41  2501.43
1.79172e+26  42  2501.43
1.79172e+26  43  2501.43
1.79172e+26  44  2501.43
1.79172e+26  45  2501.43
1.79172e+26  46  2501.43
1.79172e+26  47  2501.43
1.79172e+26  48  2501.43
1.79172e+26  49  2501.43
1.79172e+26  50  2501.43
1.79172e+26  51  2501.43
1.79172e+26  52  2501.43
1.79172e+26  53  2501.43
1.79172e+26  54  2501.43
1.79172e+26  55  2501.43
1.79172e+26  56  2501.43
1.79172e+26  57  2501.43
1.79172e+26  58  2501.43
1.79172e+26  59  2501.43
1.79172e+26  60  2501.43
1.79172e+26  61  2501.43
1.79172e+26  62  2501.43
1.79172e+26  63  2501.43
1.79172e+26  64  2501.43
1.79172e+26  65  2501.43
1.79172e+26  66  2501.43
1.79172e+26  67  2501.43
1.79172e+26  68  2501.43
1.79172e+26  69  2501.43
1.79172e+26  70  2501.43
1.79172e+26  71  2501.43
1.79172e+26  72  2501.43
1.79172e+26  73  2501.43
1.79172e+26  74  2501.43
1.79172e+26  75  2501.43
1.79172e+26  76  2501.43
1.79172e+26  77  2501.43
1.79172e+26  78  2501.43
1.79172e+26  79  2501.43
