0.0809238 7.96655 8.42108e+27 8421.08 338794
0.0658192 9.88642 6.89812e+27 6898.12 338794
0.0328376 12.7555 1.67526e+28 16752.6 338794
0.0313345 17.2773 2.95634e+27 2956.34 338794
0.245931 10.4908 3.67303e+27 3673.03 338794
0.0483338 14.9699 6.80854e+27 6808.54 338794
0.0807903 7.8139 2.23965e+27 2239.65 338794
0.0664054 11.3568 8.24191e+27 8241.91 338794
0.0161254 13.9317 5.82309e+27 5823.09 338794
0.0199133 3.42341 1.34379e+27 1343.79 338794
0.0253757 17.1682 1.70213e+27 1702.13 338794
0.123168 14.5922 9.85446e+26 985.446 338794
0.0352831 9.6492 1.16462e+27 1164.62 338794
0.0617401 19.0152 1.88131e+27 1881.31 338794
0.0148902 15.3594 2.06048e+27 2060.48 338794
0.0978459 6.90592 9.85446e+26 985.446 338794
