0 0 79845.6  221
0.1 0 79845.6  221
0.2 0 79845.6  221
0.3 0 79845.6  221
0.4 0 79845.6  221
0.5 0 79845.6  221
0.6 0 79845.6  221
0.7 0 79845.6  221
0.8 0 79845.6  221
0.9 0 79845.6  221
1 0 79845.6  221
1.1 0 79845.6  221
1.2 0 79845.6  221
1.3 0 79845.6  221
1.4 0 79845.6  221
1.5 0 79845.6  221
1.6 0 79845.6  221
1.7 0 79845.6  221
1.8 0 79845.6  221
1.9 0 79845.6  221
2 0 79845.6  221
2.1 0 79845.6  221
2.2 0 79845.6  221
2.3 0 79845.6  221
2.4 0 79845.6  221
2.5 0 79845.6  221
2.6 0 79845.6  221
2.7 8.9586e+25 79845.6  221
2.8 0 79845.6  221
2.9 1.79172e+26 79845.6  221
3 0 79845.6  221
3.1 2.68758e+26 79845.6  221
3.2 2.68758e+26 79845.6  221
3.3 0 79845.6  221
3.4 8.9586e+25 79845.6  221
3.5 0 79845.6  221
3.6 0 79845.6  221
3.7 1.34379e+27 79845.6  221
3.8 0 79845.6  221
3.9 0 79845.6  221
4 0 79845.6  221
4.1 0 79845.6  221
4.2 0 79845.6  221
4.3 0 79845.6  221
4.4 0 79845.6  221
4.5 0 79845.6  221
4.6 0 79845.6  221
4.7 0 79845.6  221
4.8 0 79845.6  221
4.9 0 79845.6  221
5 0 79845.6  221
5.1 0 79845.6  221
5.2 0 79845.6  221
5.3 0 79845.6  221
5.4 0 79845.6  221
5.5 0 79845.6  221
5.6 0 79845.6  221
5.7 0 79845.6  221
5.8 0 79845.6  221
5.9 0 79845.6  221
6 0 79845.6  221
6.1 0 79845.6  221
6.2 0 79845.6  221
6.3 0 79845.6  221
6.4 0 79845.6  221
6.5 0 79845.6  221
6.6 0 79845.6  221
6.7 8.9586e+26 79845.6  221
6.8 8.9586e+25 79845.6  221
6.9 7.16688e+26 79845.6  221
7 1.79172e+26 79845.6  221
7.1 0 79845.6  221
7.2 3.58344e+26 79845.6  221
7.3 8.06274e+26 79845.6  221
7.4 8.9586e+25 79845.6  221
7.5 9.85446e+26 79845.6  221
7.6 3.31468e+27 79845.6  221
7.7 1.34379e+27 79845.6  221
7.8 2.68758e+26 79845.6  221
7.9 7.16688e+26 79845.6  221
8 0 79845.6  221
8.1 0 79845.6  221
8.2 6.27102e+26 79845.6  221
8.3 7.16688e+26 79845.6  221
8.4 1.79172e+27 79845.6  221
8.5 8.9586e+25 79845.6  221
8.6 3.58344e+26 79845.6  221
8.7 8.9586e+26 79845.6  221
8.8 1.79172e+26 79845.6  221
8.9 2.68758e+26 79845.6  221
9 6.09185e+27 79845.6  221
9.1 0 79845.6  221
9.2 2.68758e+26 79845.6  221
9.3 2.50841e+27 79845.6  221
9.4 9.85446e+26 79845.6  221
9.5 0 79845.6  221
9.6 5.37516e+26 79845.6  221
9.7 7.88357e+27 79845.6  221
9.8 8.06274e+26 79845.6  221
9.9 1.34379e+27 79845.6  221
