0 0 84348.2  207
0.001 0 84348.2  207
0.002 2 84348.2  207
0.003 1 84348.2  207
0.004 0 84348.2  207
0.005 0 84348.2  207
0.006 1 84348.2  207
0.007 2 84348.2  207
0.008 2 84348.2  207
0.009 0 84348.2  207
0.01 1 84348.2  207
0.011 2 84348.2  207
0.012 1 84348.2  207
0.013 3 84348.2  207
0.014 3 84348.2  207
0.015 3 84348.2  207
0.016 0 84348.2  207
0.017 5 84348.2  207
0.018 1 84348.2  207
0.019 3 84348.2  207
0.02 3 84348.2  207
0.021 0 84348.2  207
0.022 3 84348.2  207
0.023 3 84348.2  207
0.024 3 84348.2  207
0.025 4 84348.2  207
0.026 1 84348.2  207
0.027 1 84348.2  207
0.028 2 84348.2  207
0.029 5 84348.2  207
0.03 1 84348.2  207
0.031 5 84348.2  207
0.032 5 84348.2  207
0.033 4 84348.2  207
0.034 2 84348.2  207
0.035 2 84348.2  207
0.036 2 84348.2  207
0.037 3 84348.2  207
0.038 1 84348.2  207
0.039 2 84348.2  207
0.04 2 84348.2  207
0.041 2 84348.2  207
0.042 4 84348.2  207
0.043 1 84348.2  207
0.044 2 84348.2  207
0.045 2 84348.2  207
0.046 5 84348.2  207
0.047 0 84348.2  207
0.048 0 84348.2  207
0.049 3 84348.2  207
0.05 2 84348.2  207
0.051 3 84348.2  207
0.052 1 84348.2  207
0.053 3 84348.2  207
0.054 4 84348.2  207
0.055 4 84348.2  207
0.056 2 84348.2  207
0.057 1 84348.2  207
0.058 0 84348.2  207
0.059 0 84348.2  207
0.06 1 84348.2  207
0.061 1 84348.2  207
0.062 2 84348.2  207
0.063 3 84348.2  207
0.064 2 84348.2  207
0.065 1 84348.2  207
0.066 0 84348.2  207
0.067 1 84348.2  207
0.068 2 84348.2  207
0.069 2 84348.2  207
0.07 1 84348.2  207
0.071 1 84348.2  207
0.072 1 84348.2  207
0.073 2 84348.2  207
0.074 0 84348.2  207
0.075 0 84348.2  207
0.076 0 84348.2  207
0.077 0 84348.2  207
0.078 0 84348.2  207
0.079 1 84348.2  207
0.08 61 84348.2  207
