0.0792974 7.18903 1.43338e+27 1433.38 48727.8
0.0804905 9.86608 9.85446e+26 985.446 48727.8
0.0278497 9.09882 1.52296e+27 1522.96 48727.8
0.00887437 9.55416 2.15006e+27 2150.06 48727.8
0.0440571 8.27632 8.9586e+26 895.86 48727.8
0.0205046 10.7422 2.41882e+27 2418.82 48727.8
0.033212 7.35548 1.07503e+27 1075.03 48727.8
0.0451714 8.9857 3.2251e+27 3225.1 48727.8
0.0191443 12.2601 1.2542e+27 1254.2 48727.8
0.0116314 12.8979 9.85446e+26 985.446 48727.8
0.227241 8.50221 1.2542e+27 1254.2 48727.8
0.0639662 8.93543 9.85446e+26 985.446 48727.8
0.0594155 10.228 9.85446e+26 985.446 48727.8
0.016552 14.0892 1.34379e+27 1343.79 48727.8
0.0430523 10.4916 2.59799e+27 2597.99 48727.8
0.0374734 9.66051 8.9586e+26 895.86 48727.8
0.0445044 10.1041 8.9586e+26 895.86 48727.8
0.0377352 11.2248 8.9586e+26 895.86 48727.8
0.0137383 12.7843 1.16462e+27 1164.62 48727.8
