0 0 87950.3  198
0.001 0 87950.3  198
0.002 1 87950.3  198
0.003 2 87950.3  198
0.004 2 87950.3  198
0.005 0 87950.3  198
0.006 2 87950.3  198
0.007 3 87950.3  198
0.008 3 87950.3  198
0.009 3 87950.3  198
0.01 2 87950.3  198
0.011 2 87950.3  198
0.012 1 87950.3  198
0.013 1 87950.3  198
0.014 1 87950.3  198
0.015 3 87950.3  198
0.016 5 87950.3  198
0.017 5 87950.3  198
0.018 2 87950.3  198
0.019 0 87950.3  198
0.02 3 87950.3  198
0.021 1 87950.3  198
0.022 4 87950.3  198
0.023 1 87950.3  198
0.024 0 87950.3  198
0.025 2 87950.3  198
0.026 1 87950.3  198
0.027 2 87950.3  198
0.028 2 87950.3  198
0.029 0 87950.3  198
0.03 5 87950.3  198
0.031 0 87950.3  198
0.032 0 87950.3  198
0.033 2 87950.3  198
0.034 6 87950.3  198
0.035 2 87950.3  198
0.036 2 87950.3  198
0.037 3 87950.3  198
0.038 4 87950.3  198
0.039 4 87950.3  198
0.04 2 87950.3  198
0.041 3 87950.3  198
0.042 3 87950.3  198
0.043 2 87950.3  198
0.044 3 87950.3  198
0.045 3 87950.3  198
0.046 3 87950.3  198
0.047 1 87950.3  198
0.048 1 87950.3  198
0.049 3 87950.3  198
0.05 2 87950.3  198
0.051 1 87950.3  198
0.052 0 87950.3  198
0.053 0 87950.3  198
0.054 4 87950.3  198
0.055 0 87950.3  198
0.056 4 87950.3  198
0.057 1 87950.3  198
0.058 1 87950.3  198
0.059 1 87950.3  198
0.06 0 87950.3  198
0.061 3 87950.3  198
0.062 2 87950.3  198
0.063 1 87950.3  198
0.064 1 87950.3  198
0.065 3 87950.3  198
0.066 3 87950.3  198
0.067 1 87950.3  198
0.068 1 87950.3  198
0.069 2 87950.3  198
0.07 1 87950.3  198
0.071 2 87950.3  198
0.072 1 87950.3  198
0.073 1 87950.3  198
0.074 3 87950.3  198
0.075 0 87950.3  198
0.076 1 87950.3  198
0.077 1 87950.3  198
0.078 0 87950.3  198
0.079 0 87950.3  198
0.08 49 87950.3  198
