0 0 5102.92  836
0.1 0 5102.92  836
0.2 0 5102.92  836
0.3 0 5102.92  836
0.4 0 5102.92  836
0.5 0 5102.92  836
0.6 0 5102.92  836
0.7 0 5102.92  836
0.8 0 5102.92  836
0.9 0 5102.92  836
1 0 5102.92  836
1.1 0 5102.92  836
1.2 0 5102.92  836
1.3 0 5102.92  836
1.4 0 5102.92  836
1.5 0 5102.92  836
1.6 0 5102.92  836
1.7 0 5102.92  836
1.8 0 5102.92  836
1.9 0 5102.92  836
2 0 5102.92  836
2.1 0 5102.92  836
2.2 0 5102.92  836
2.3 0 5102.92  836
2.4 0 5102.92  836
2.5 0 5102.92  836
2.6 0 5102.92  836
2.7 0 5102.92  836
2.8 0 5102.92  836
2.9 0 5102.92  836
3 0 5102.92  836
3.1 0 5102.92  836
3.2 0 5102.92  836
3.3 0 5102.92  836
3.4 8.9586e+25 5102.92  836
3.5 0 5102.92  836
3.6 0 5102.92  836
3.7 0 5102.92  836
3.8 0 5102.92  836
3.9 0 5102.92  836
4 0 5102.92  836
4.1 0 5102.92  836
4.2 0 5102.92  836
4.3 0 5102.92  836
4.4 0 5102.92  836
4.5 0 5102.92  836
4.6 0 5102.92  836
4.7 0 5102.92  836
4.8 0 5102.92  836
4.9 0 5102.92  836
5 0 5102.92  836
5.1 0 5102.92  836
5.2 0 5102.92  836
5.3 0 5102.92  836
5.4 0 5102.92  836
5.5 0 5102.92  836
5.6 0 5102.92  836
5.7 0 5102.92  836
5.8 0 5102.92  836
5.9 0 5102.92  836
6 0 5102.92  836
6.1 0 5102.92  836
6.2 0 5102.92  836
6.3 0 5102.92  836
6.4 0 5102.92  836
6.5 8.9586e+25 5102.92  836
6.6 0 5102.92  836
6.7 2.68758e+26 5102.92  836
6.8 8.06274e+26 5102.92  836
6.9 9.85446e+26 5102.92  836
7 1.2542e+27 5102.92  836
7.1 1.16462e+27 5102.92  836
7.2 9.85446e+26 5102.92  836
7.3 1.43338e+27 5102.92  836
7.4 1.43338e+27 5102.92  836
7.5 1.2542e+27 5102.92  836
7.6 1.2542e+27 5102.92  836
7.7 1.16462e+27 5102.92  836
7.8 1.34379e+27 5102.92  836
7.9 8.9586e+26 5102.92  836
8 1.2542e+27 5102.92  836
8.1 8.9586e+26 5102.92  836
8.2 6.27102e+26 5102.92  836
8.3 1.16462e+27 5102.92  836
8.4 1.43338e+27 5102.92  836
8.5 1.34379e+27 5102.92  836
8.6 1.07503e+27 5102.92  836
8.7 1.43338e+27 5102.92  836
8.8 1.34379e+27 5102.92  836
8.9 1.70213e+27 5102.92  836
9 8.9586e+26 5102.92  836
9.1 1.2542e+27 5102.92  836
9.2 1.16462e+27 5102.92  836
9.3 7.16688e+26 5102.92  836
9.4 1.34379e+27 5102.92  836
9.5 8.06274e+26 5102.92  836
9.6 1.07503e+27 5102.92  836
9.7 1.16462e+27 5102.92  836
9.8 1.16462e+27 5102.92  836
9.9 9.85446e+26 5102.92  836
10 1.88131e+27 5102.92  836
10.1 1.70213e+27 5102.92  836
10.2 6.27102e+26 5102.92  836
10.3 1.16462e+27 5102.92  836
10.4 9.85446e+26 5102.92  836
10.5 6.27102e+26 5102.92  836
10.6 1.43338e+27 5102.92  836
10.7 6.27102e+26 5102.92  836
10.8 8.06274e+26 5102.92  836
10.9 1.2542e+27 5102.92  836
11 8.06274e+26 5102.92  836
11.1 7.16688e+26 5102.92  836
11.2 1.16462e+27 5102.92  836
11.3 9.85446e+26 5102.92  836
11.4 1.2542e+27 5102.92  836
11.5 4.4793e+26 5102.92  836
11.6 1.43338e+27 5102.92  836
11.7 8.9586e+26 5102.92  836
11.8 1.16462e+27 5102.92  836
11.9 9.85446e+26 5102.92  836
12 6.27102e+26 5102.92  836
12.1 8.06274e+26 5102.92  836
12.2 1.2542e+27 5102.92  836
12.3 8.9586e+26 5102.92  836
12.4 9.85446e+26 5102.92  836
12.5 1.43338e+27 5102.92  836
12.6 7.16688e+26 5102.92  836
12.7 1.07503e+27 5102.92  836
12.8 7.16688e+26 5102.92  836
12.9 9.85446e+26 5102.92  836
13 1.16462e+27 5102.92  836
13.1 1.70213e+27 5102.92  836
13.2 1.07503e+27 5102.92  836
13.3 8.06274e+26 5102.92  836
13.4 8.06274e+26 5102.92  836
13.5 1.07503e+27 5102.92  836
13.6 1.52296e+27 5102.92  836
13.7 1.16462e+27 5102.92  836
13.8 7.16688e+26 5102.92  836
13.9 7.16688e+26 5102.92  836
14 9.85446e+26 5102.92  836
14.1 1.43338e+27 5102.92  836
14.2 1.61255e+27 5102.92  836
14.3 1.07503e+27 5102.92  836
14.4 1.07503e+27 5102.92  836
14.5 1.16462e+27 5102.92  836
14.6 1.43338e+27 5102.92  836
14.7 5.37516e+26 5102.92  836
14.8 7.16688e+26 5102.92  836
14.9 5.37516e+26 5102.92  836
15 4.4793e+26 5102.92  836
15.1 8.9586e+25 5102.92  836
15.2 0 5102.92  836
15.3 0 5102.92  836
15.4 0 5102.92  836
15.5 0 5102.92  836
15.6 0 5102.92  836
15.7 0 5102.92  836
15.8 0 5102.92  836
15.9 0 5102.92  836
16 0 5102.92  836
16.1 0 5102.92  836
16.2 0 5102.92  836
16.3 0 5102.92  836
16.4 0 5102.92  836
16.5 0 5102.92  836
16.6 0 5102.92  836
16.7 0 5102.92  836
16.8 0 5102.92  836
16.9 0 5102.92  836
17 0 5102.92  836
17.1 0 5102.92  836
17.2 0 5102.92  836
17.3 0 5102.92  836
17.4 0 5102.92  836
17.5 0 5102.92  836
17.6 0 5102.92  836
17.7 0 5102.92  836
17.8 0 5102.92  836
17.9 0 5102.92  836
18 0 5102.92  836
18.1 0 5102.92  836
18.2 0 5102.92  836
18.3 0 5102.92  836
18.4 0 5102.92  836
18.5 0 5102.92  836
18.6 0 5102.92  836
18.7 0 5102.92  836
18.8 0 5102.92  836
18.9 0 5102.92  836
19 0 5102.92  836
19.1 0 5102.92  836
19.2 0 5102.92  836
19.3 0 5102.92  836
19.4 0 5102.92  836
19.5 0 5102.92  836
19.6 0 5102.92  836
19.7 0 5102.92  836
19.8 0 5102.92  836
19.9 0 5102.92  836
20 0 5102.92  836
20.1 0 5102.92  836
20.2 0 5102.92  836
20.3 0 5102.92  836
20.4 0 5102.92  836
20.5 0 5102.92  836
20.6 0 5102.92  836
20.7 0 5102.92  836
20.8 0 5102.92  836
20.9 0 5102.92  836
21 0 5102.92  836
21.1 0 5102.92  836
21.2 0 5102.92  836
21.3 0 5102.92  836
21.4 0 5102.92  836
21.5 0 5102.92  836
21.6 0 5102.92  836
21.7 0 5102.92  836
21.8 0 5102.92  836
21.9 0 5102.92  836
22 0 5102.92  836
22.1 0 5102.92  836
22.2 0 5102.92  836
22.3 0 5102.92  836
22.4 0 5102.92  836
22.5 0 5102.92  836
22.6 0 5102.92  836
22.7 0 5102.92  836
22.8 0 5102.92  836
22.9 0 5102.92  836
23 0 5102.92  836
23.1 0 5102.92  836
23.2 0 5102.92  836
23.3 0 5102.92  836
23.4 0 5102.92  836
23.5 0 5102.92  836
23.6 0 5102.92  836
23.7 0 5102.92  836
23.8 0 5102.92  836
23.9 0 5102.92  836
24 0 5102.92  836
24.1 0 5102.92  836
24.2 0 5102.92  836
24.3 0 5102.92  836
24.4 0 5102.92  836
24.5 0 5102.92  836
24.6 0 5102.92  836
24.7 0 5102.92  836
24.8 0 5102.92  836
24.9 0 5102.92  836
25 0 5102.92  836
25.1 0 5102.92  836
25.2 0 5102.92  836
25.3 0 5102.92  836
25.4 0 5102.92  836
25.5 0 5102.92  836
25.6 0 5102.92  836
25.7 0 5102.92  836
25.8 0 5102.92  836
25.9 0 5102.92  836
26 0 5102.92  836
26.1 0 5102.92  836
26.2 0 5102.92  836
26.3 0 5102.92  836
26.4 0 5102.92  836
26.5 0 5102.92  836
26.6 0 5102.92  836
26.7 0 5102.92  836
26.8 0 5102.92  836
26.9 0 5102.92  836
27 0 5102.92  836
27.1 0 5102.92  836
27.2 0 5102.92  836
27.3 0 5102.92  836
27.4 0 5102.92  836
27.5 0 5102.92  836
27.6 0 5102.92  836
27.7 0 5102.92  836
27.8 0 5102.92  836
27.9 0 5102.92  836
28 0 5102.92  836
28.1 0 5102.92  836
28.2 0 5102.92  836
28.3 0 5102.92  836
28.4 0 5102.92  836
28.5 0 5102.92  836
28.6 0 5102.92  836
28.7 0 5102.92  836
28.8 0 5102.92  836
28.9 0 5102.92  836
29 0 5102.92  836
29.1 0 5102.92  836
29.2 0 5102.92  836
29.3 0 5102.92  836
29.4 0 5102.92  836
29.5 0 5102.92  836
29.6 0 5102.92  836
29.7 0 5102.92  836
29.8 0 5102.92  836
29.9 0 5102.92  836
30 0 5102.92  836
30.1 0 5102.92  836
30.2 0 5102.92  836
30.3 0 5102.92  836
30.4 0 5102.92  836
30.5 0 5102.92  836
30.6 0 5102.92  836
30.7 0 5102.92  836
30.8 0 5102.92  836
30.9 0 5102.92  836
