2301.32 0.0498383 5.19275 1.898e+30


0.00470285 11.0795 8.9586e+25
0.0671933 7.39964 1.79172e+26
0.0188906 10.5572 8.9586e+25
0.0455022 9.66978 8.9586e+25
0.00450482 9.21353 8.9586e+25
0.00613878 14.7654 1.79172e+26
0.00917527 9.71269 8.9586e+25
0.00833689 9.1337 8.9586e+25
0.00436621 12.8511 8.9586e+25
0.00273248 12.1082 8.9586e+25
0.0227046 7.75376 8.9586e+25
0.0053321 9.03867 8.9586e+25
0.0102756 14.3373 8.9586e+25
0.081736 8.37278 1.79172e+26
0.0134865 8.71346 8.9586e+25
0.025737 8.87522 8.9586e+25
0.00632689 12.5049 8.9586e+25
0.0195776 10.6546 8.9586e+25
0.0493294 9.40268 8.9586e+25
0.0126642 8.93244 8.9586e+25
0.0673094 8.12199 8.9586e+25
0.00524639 10.4843 8.9586e+25
0.0136837 8.85628 3.58344e+26
0.00404745 12.7289 1.79172e+26
0.0101082 13.6301 8.9586e+25
0.00275463 10.1209 8.9586e+25
0.0239653 9.09141 8.9586e+25
0.0245045 10.6216 1.79172e+26
0.00825883 14.3294 8.9586e+25
0.0141552 12.2026 8.9586e+25
0.00509076 12.4867 1.79172e+26
0.0184801 10.9993 8.9586e+25
0.100137 7.17064 8.9586e+25
0.0111005 7.64659 8.9586e+25
0.0134334 13.951 8.9586e+25
0.009187 13.0004 1.79172e+26
0.0159194 12.1971 8.9586e+25
0.0486709 7.1076 8.9586e+25
0.0631243 7.19393 8.9586e+25
0.0060492 11.5661 1.79172e+26
0.0367408 8.1164 8.9586e+25
0.0110226 7.00402 8.9586e+25
0.00696669 10.6389 8.9586e+25
0.0110917 10.7507 8.9586e+25
0.11217 8.45201 8.9586e+25
0.00253504 13.8377 8.9586e+25
0.00539801 11.9107 1.79172e+26
0.0071565 8.88666 2.68758e+26
0.00414661 9.18137 2.68758e+26
0.014379 13.6904 8.9586e+25
0.0243159 9.47623 8.9586e+25
0.0154834 14.2954 8.9586e+25
0.0322397 7.63368 1.79172e+26
0.0131326 7.46431 8.9586e+25
0.00854273 12.8623 8.9586e+25
0.0080259 13.554 8.9586e+25
0.00548975 12.6216 1.79172e+26
0.00631019 14.1069 8.9586e+25
0.00573574 13.2269 8.9586e+25
0.0202959 9.61475 8.9586e+25
0.0117849 9.66767 8.9586e+25
0.0226028 7.79162 8.9586e+25
0.0112782 12.3794 8.9586e+25
0.0174714 7.38993 8.9586e+25
0.0489219 8.25636 1.79172e+26
0.0120977 14.5767 8.9586e+25
0.00896964 13.5209 1.79172e+26
0.0577195 6.90071 8.9586e+25
0.00306463 11.885 8.9586e+25
0.0099498 8.98275 8.9586e+25
0.0418201 7.62138 1.79172e+26
0.0176977 8.58612 8.9586e+25
0.010671 7.49162 8.9586e+25
0.00998972 9.5976 8.9586e+25
0.301524 8.74421 8.9586e+25
0.00292056 15.0191 8.9586e+25
0.000291581 13.8451 8.9586e+25
0.0118797 6.9658 8.9586e+25
0.0127031 13.0754 8.9586e+25
0.013186 14.7766 8.9586e+25
0.0114741 14.4632 8.9586e+25
0.0047965 12.9131 8.9586e+25
0.032225 8.5395 8.9586e+25
0.00432012 12.2345 8.9586e+25
0.00264341 14.0874 8.9586e+25
0.010401 11.3054 8.9586e+25
0.00321996 10.5748 8.9586e+25
0.0038504 11.6242 8.9586e+25
0.00828282 11.1432 1.79172e+26
0.0060715 13.5845 8.9586e+25
0.0187461 11.7538 8.9586e+25
0.0203832 8.88426 8.9586e+25
0.0420623 7.53725 1.79172e+26
0.00567501 12.6631 8.9586e+25
0.0109827 8.33326 1.79172e+26
0.0169587 13.7631 8.9586e+25
0.00240166 11.1017 8.9586e+25
0.0499615 7.98116 8.9586e+25
0.0097264 12.3336 8.9586e+25
0.00700798 13.1359 8.9586e+25
0.0105781 13.3936 8.9586e+25
0.0107106 13.6934 8.9586e+25
0.0125206 8.79703 8.9586e+25
0.159922 7.88138 1.79172e+26
0.0107036 13.4465 8.9586e+25
0.0230917 9.04613 8.9586e+25
0.0092747 12.6427 8.9586e+25
0.0142906 12.2457 8.9586e+25
0.00582579 11.358 8.9586e+25
0.00907107 14.6527 8.9586e+25
0.0120504 13.3187 8.9586e+25
0.0936064 8.36661 8.9586e+25
0.0152773 12.3354 8.9586e+25
0.000634222 12.3285 8.9586e+25
0.00594935 12.5733 8.9586e+25
0.00474093 13.6062 8.9586e+25
0.00867944 10.0973 1.79172e+26
0.0441912 7.09508 8.9586e+25
0.0140822 8.92756 1.79172e+26
0.0163156 11.8522 8.9586e+25
0.0276323 7.89346 8.9586e+25
0.0378944 8.48538 8.9586e+25
0.00111486 9.79349 8.9586e+25
0.0139219 10.7417 8.9586e+25
0.0110531 10.0364 8.9586e+25
0.0110057 8.56692 1.79172e+26
0.125096 7.18319 1.79172e+26
0.0271041 7.61835 8.9586e+25
0.0257003 14.1423 8.9586e+25
0.00731453 13.349 8.9586e+25
0.0123079 13.1953 8.9586e+25
0.00162601 11.5999 8.9586e+25
0.0304078 8.11863 8.9586e+25
0.00707257 13.0099 8.9586e+25
0.0145312 10.3509 8.9586e+25
0.0385539 6.82913 8.9586e+25
0.0136707 14.0905 8.9586e+25
0.0133034 12.6446 8.9586e+25
0.0327849 8.6016 8.9586e+25
0.00838859 15.01 8.9586e+25
0.0130555 14.2173 8.9586e+25
0.00838004 14.1986 8.9586e+25
0.0767394 6.57646 8.9586e+25
0.0554846 7.36239 8.9586e+25
0.0106344 13.5423 8.9586e+25
0.0069914 13.2036 2.68758e+26
0.0122995 14.3476 8.9586e+25
0.0635839 8.2036 8.9586e+25
0.00857793 11.8318 8.9586e+25
0.00123601 11.4064 8.9586e+25
0.00773171 11.2852 8.9586e+25
0.0812595 6.93554 8.9586e+25
0.0112377 10.1346 8.9586e+25
0.00960684 9.20178 1.79172e+26
0.00664019 13.2195 8.9586e+25
0.0189682 13.6861 8.9586e+25
0.00982568 13.7643 8.9586e+25
