0.0201982 8.93643 7.52522e+27 7525.22 215723
0.0349317 13.4254 1.5588e+28 15588 215723
0.018806 16.1487 2.95634e+27 2956.34 215723
0.0505028 9.99682 2.15006e+27 2150.06 215723
0.0185064 14.6733 6.62936e+27 6629.36 215723
0.0841612 9.49191 1.43338e+27 1433.38 215723
0.0791412 7.55075 2.06048e+27 2060.48 215723
0.0905809 9.49599 6.80854e+27 6808.54 215723
0.264812 10.3137 5.55433e+27 5554.33 215723
0.055966 11.8374 5.82309e+27 5823.09 215723
0.0340051 3.55564 1.2542e+27 1254.2 215723
0.154912 15.4846 1.70213e+27 1702.13 215723
0.0532511 11.7438 9.85446e+26 985.446 215723
0.0594804 12.2297 1.88131e+27 1881.31 215723
0.0631047 13.6316 2.06048e+27 2060.48 215723
0.0968161 14.8752 1.07503e+27 1075.03 215723
0.0875158 8.24063 8.9586e+26 895.86 215723
0.0677845 12.8427 1.07503e+27 1075.03 215723
