0.0388973 12.5221 6.62936e+27 6629.36 174700
0.0939597 16.4535 2.95634e+27 2956.34 174700
0.117137 8.54508 2.15006e+27 2150.06 174700
0.0279592 14.2765 5.55433e+27 5554.33 174700
0.040716 14.2487 1.2542e+27 1254.2 174700
0.111602 9.0954 2.06048e+27 2060.48 174700
0.155591 7.52301 2.41882e+27 2418.82 174700
0.0378382 11.594 1.47817e+28 14781.7 174700
0.0628771 8.40379 4.38971e+27 4389.71 174700
0.172533 9.98389 5.55433e+27 5554.33 174700
0.149903 8.47387 2.68758e+27 2687.58 174700
0.0811656 12.4899 5.82309e+27 5823.09 174700
0.046265 3.60196 1.2542e+27 1254.2 174700
0.298431 12.1727 1.43338e+27 1433.38 174700
0.123713 11.4365 9.85446e+26 985.446 174700
0.0941844 8.39461 1.88131e+27 1881.31 174700
0.0386394 15.0084 2.06048e+27 2060.48 174700
0.0585463 11.5518 1.07503e+27 1075.03 174700
0.121203 13.4017 8.9586e+26 895.86 174700
0.046556 13.4178 9.85446e+26 985.446 174700
0.104077 12.8347 1.07503e+27 1075.03 174700
