893	2.901658e+03	1.898000e+30	8.958600e+25	4.438532e-02	1.000000e+00	
2.901658e+03	1.898000e+30	5.192535e+00	4.927668e-02	0.000000e+00	0.000000e+00	2.055496e-01	2.385898e+00	7.430909e+01	2.258318e+00	1.383530e+03[m]
2.901658e+03	8.958600e+25	7.010718e+00	5.848421e-02	0.000000e+00	0.000000e+00	-6.317638e-02	2.245031e-01	1.166336e+02	3.233526e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	7.393964e+00	9.072783e-02	0.000000e+00	0.000000e+00	-3.725583e-01	9.147492e-01	1.263269e+02	1.466257e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.292966e+01	7.205070e-03	0.000000e+00	0.000000e+00	-1.570267e+00	5.940329e-01	2.921196e+02	2.176185e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.211635e+01	8.748166e-03	0.000000e+00	0.000000e+00	1.084748e+00	2.597751e+00	2.649950e+02	1.530480e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.081761e+01	4.136219e-03	0.000000e+00	0.000000e+00	2.031955e+00	-2.135328e-01	2.235510e+02	-2.251927e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	9.500874e+00	1.823339e-02	0.000000e+00	0.000000e+00	1.101815e+00	2.371939e+00	1.840031e+02	1.305184e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.443315e+01	1.358093e-02	0.000000e+00	0.000000e+00	1.369284e+00	3.441217e+00	3.445256e+02	-4.187625e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.333436e+01	1.703338e-02	0.000000e+00	0.000000e+00	1.727863e+00	1.770635e+00	3.059411e+02	4.425977e-02	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.488633e+01	7.981113e-03	0.000000e+00	0.000000e+00	-2.452648e-01	-1.256610e+00	3.608789e+02	-1.024945e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	6.979939e+00	1.397830e-01	0.000000e+00	0.000000e+00	8.817012e-01	-1.597107e+00	1.158663e+02	-2.629364e+00	5.000000e+01[m]
2.901658e+03	1.791720e+26	1.391153e+01	5.604454e-03	0.000000e+00	0.000000e+00	-2.583912e+00	-4.964309e+00	3.260185e+02	3.895095e+00	6.299605e+01[m]
2.901658e+03	2.687580e+26	1.149836e+01	8.446377e-03	0.000000e+00	0.000000e+00	-8.781931e-01	-1.280333e+00	2.449817e+02	-4.088166e-01	7.211248e+01[m]
2.901658e+03	8.958600e+25	1.438757e+01	1.920939e-02	0.000000e+00	0.000000e+00	6.273243e-01	3.452661e+00	3.428950e+02	-3.446167e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.021136e+01	8.489735e-03	0.000000e+00	0.000000e+00	-2.225276e+00	-4.110971e+00	2.050244e+02	4.381399e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.095157e+01	3.595869e-02	0.000000e+00	0.000000e+00	1.733396e+00	1.499820e+00	2.277164e+02	-2.509807e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.523567e+01	2.599607e-02	0.000000e+00	0.000000e+00	-1.093778e+00	1.844274e+00	3.736561e+02	2.948237e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.195527e+01	6.113688e-03	0.000000e+00	0.000000e+00	2.512617e+00	7.459161e-01	2.597281e+02	-1.778676e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.453965e+01	1.110847e-02	0.000000e+00	0.000000e+00	1.670111e+00	6.262612e-01	3.483460e+02	-1.063187e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	7.013308e+00	1.070012e-01	0.000000e+00	0.000000e+00	7.111655e-01	-9.121514e-01	1.166982e+02	-1.833967e+00	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.272403e+01	1.020476e-02	0.000000e+00	0.000000e+00	2.214293e+00	1.326477e+00	2.851787e+02	-9.037756e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.069209e+01	3.227837e-03	0.000000e+00	0.000000e+00	-2.518925e+00	-2.928891e+00	2.196715e+02	-4.125483e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.509953e+01	6.590266e-03	0.000000e+00	0.000000e+00	1.199519e+00	8.392591e-01	3.686590e+02	-3.649422e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.381276e+01	1.220589e-02	0.000000e+00	0.000000e+00	2.702069e+00	2.815027e+00	3.225524e+02	1.157517e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.189966e+01	1.211361e-02	0.000000e+00	0.000000e+00	-1.539311e+00	-2.089501e+00	2.579180e+02	-5.630231e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	1.159985e+01	1.664057e-02	0.000000e+00	0.000000e+00	6.172429e-01	1.001264e-02	2.482325e+02	-6.265489e-01	5.000000e+01[m]
2.901658e+03	8.958600e+25	9.572747e+00	7.012940e-03	0.000000e+00	0.000000e+00	-1.014137e+00	-3.827290e+00	1.860950e+02	3.465545e+00	5.000000e+01[m]
