40880.2
12
0  1  0  0  0  0  0  0
1  0.000954248  -4.86518  -0.961986  0  0.0949926  -0.449714  0
2  5.02765e-27  6.43529  -3.19103  0  0.160213  0.334072  0
3  5.02765e-27  -7.12282  -4.54203  0  0.188968  -0.284948  0
4  5.02765e-27  6.94781  1.6042  0  -0.0769241  0.370212  0
5  5.02765e-27  -6.56398  -2.54113  0  0.12796  -0.352811  0
6  5.02765e-27  -6.97259  -0.716169  0  0.036877  -0.375084  0
7  5.02765e-27  -2.57213  6.89439  0  -0.351876  -0.111605  0
8  5.02765e-27  1.13771  6.87589  0  -0.376615  0.0611678  0
9  5.02765e-27  6.65721  4.74053  0  -0.199311  0.290448  0
10  5.02765e-27  7.26143  0.708244  0  -0.0446123  0.365042  0
11  5.02765e-27  6.50047  -2.96312  0  0.144134  0.339703  0
