117303
180
0  1  -0.000950996  -0.000627811  5.9254e-07  -1.42447e-08  -2.04866e-08  1.28556e-12
1  5.02765e-10  0.135422  -1.00756  0.000173197  0.980285  0.140831  0.00196781
2  2.51383e-09  -0.219577  1.00124  0.00148568  -0.960758  -0.216448  -0.000865275
3  5.02765e-10  0.987132  -0.108023  0.00728207  0.100099  0.996979  -0.00310293
4  5.02765e-10  -0.527711  -0.814896  0.00156132  0.863571  -0.547323  -0.000604286
5  8.04424e-09  0.907293  -0.460446  0.000917303  0.445727  0.884098  0.00184594
6  1.00553e-09  0.298582  -0.986255  0.000474277  0.940976  0.2849  -0.00101679
7  2.51383e-09  0.93467  -0.415767  0.00159627  0.396076  0.901727  -0.00287567
8  2.01106e-09  0.481871  -0.863948  0.000524723  0.881063  0.49016  0.0038189
9  1.00553e-09  -1.01529  -0.145463  0.00722148  0.140209  -0.97514  -0.000355364
10  1.5083e-09  -0.16286  0.996062  -0.00184761  -0.982461  -0.152904  0.00448108
11  5.02765e-10  -0.871418  0.469486  -0.000961641  -0.476597  -0.889934  0.00493025
12  5.02765e-10  0.100271  -1.01241  -0.000829364  0.9864  0.0997939  -0.00205386
13  1.5083e-09  0.364675  0.924759  -0.00446748  -0.933166  0.369419  0.000395269
14  1.5083e-09  -0.765404  0.650812  -0.000583633  -0.647939  -0.757007  2.43282e-05
15  2.01106e-09  -0.888534  -0.458386  0.00145642  0.45454  -0.892709  -0.00194018
16  5.02765e-10  0.77903  0.647299  -0.000412279  -0.624155  0.770712  -0.000778471
17  4.02212e-09  0.786618  -0.610167  0.000473433  0.612967  0.795859  0.000127471
18  5.02765e-10  -0.409726  0.910612  0.00208756  -0.900975  -0.425383  -0.001282
19  1.5083e-09  -0.994246  0.285604  0.0012909  -0.273849  -0.941369  -0.00230547
20  1.00553e-09  0.652468  -0.754356  0.00259666  0.756058  0.654029  0.00317978
21  5.02765e-10  0.893659  -0.473202  -0.0056844  0.460053  0.873204  -0.0010763
22  1.5083e-09  -0.597024  -0.847574  -0.000859979  0.799382  -0.566386  -0.00079621
23  2.01106e-09  0.136621  -0.991463  0.000744961  0.987933  0.139457  -0.000820102
24  5.02765e-10  0.524368  0.833567  -0.000855823  -0.84524  0.543345  -0.00126987
25  1.00553e-09  -0.512516  0.843559  -6.13635e-05  -0.858733  -0.528946  0.00372062
26  5.02765e-10  0.9903  0.139469  -0.00181848  -0.139151  0.987266  0.00514462
27  5.02765e-09  0.996665  0.0108737  -0.00121482  -0.0148465  1.00442  -1.71015e-05
28  5.02765e-10  -0.358998  0.936651  -0.00405067  -0.935836  -0.356686  -0.00140407
29  5.02765e-10  0.515317  -0.84378  -0.00150959  0.857856  0.531253  0.0021019
30  5.02765e-10  -0.0367565  -1.02254  0.00194709  0.988834  -0.0355867  -0.00184603
31  5.02765e-10  -1.02418  -0.0414266  0.00122063  0.0468883  -0.986386  0.000549203
32  5.02765e-10  0.0883127  0.994526  0.000881397  -0.996609  0.084103  0.000726381
33  5.02765e-10  -0.714546  0.679162  -0.00503663  -0.70307  -0.731139  -0.000927506
34  1.5083e-09  0.771529  0.609565  -0.00103  -0.616473  0.794865  0.0029392
