46469
12
0  1  0  0  0  0  0  0
1  0.000954248  -4.97532  0.253884  0  -0.0125698  -0.457485  0
2  5.02765e-27  6.46022  3.61188  0  -0.175904  0.305381  0
3  5.02765e-27  -5.86297  -6.13278  0  0.252011  -0.228995  0
4  5.02765e-27  -4.94192  -5.48844  0  0.280813  -0.235882  0
5  5.02765e-27  -6.29417  2.67897  0  -0.126125  -0.361746  0
6  5.02765e-27  -3.13149  5.84745  0  -0.335584  -0.211301  0
7  5.02765e-27  2.42452  -6.66836  0  0.355361  0.137441  0
8  5.02765e-27  -6.41779  -2.40529  0  0.12252  -0.36373  0
9  5.02765e-27  4.56527  6.74323  0  -0.287291  0.206782  0
10  5.02765e-27  4.64  -5.38758  0  0.277916  0.246434  0
11  5.02765e-27  3.69638  -5.70231  0  0.321966  0.212607  0
