121385
176
0  1  -0.000988037  -0.000652297  6.15698e-07  9.91532e-09  -7.45853e-09  -1.55354e-11
1  5.02765e-10  0.942577  0.35157  -0.00155145  -0.34908  0.937146  -0.00124114
2  2.51383e-09  0.861348  -0.55322  0.00240392  0.542904  0.82728  0.00247119
3  5.02765e-10  0.155317  0.97025  -0.00859011  -0.999767  0.163523  -0.00217324
4  5.02765e-10  -0.918211  -0.318629  0.00172133  0.349688  -0.958013  -0.00167733
5  8.54701e-09  -0.757935  0.669402  -0.0013064  -0.662267  -0.744186  -0.000273087
6  1.00553e-09  1.02607  -0.0561334  -0.00158884  0.0507139  0.98397  0.000995131
7  2.51383e-09  0.99713  0.219156  -0.00201918  -0.21862  0.96261  -9.50891e-05
8  2.01106e-09  -0.988795  0.124867  -0.00148287  -0.121386  -0.993008  0.00255054
9  1.00553e-09  -0.928092  0.425515  0.00730411  -0.415595  -0.895796  -0.000556887
10  1.5083e-09  0.207446  0.98854  0.00288992  -0.9727  0.211869  0.00338197
11  5.02765e-10  -0.0937602  -0.998474  0.000461508  0.990756  -0.103415  -0.00433358
12  5.02765e-10  -0.734351  -0.697061  0.00106577  0.684507  -0.719408  -0.000945478
13  1.5083e-09  -0.759498  -0.645316  0.00119961  0.651948  -0.761212  -0.00433457
14  1.5083e-09  0.981054  0.18074  -0.000742824  -0.184139  0.984251  0.00250179
15  2.01106e-09  -0.952328  -0.287318  -0.00149543  0.287704  -0.962097  0.00211602
16  5.02765e-10  0.517439  -0.853759  -0.000613417  0.86019  0.521612  -0.00217756
17  4.02212e-09  -0.974805  0.239848  0.000110431  -0.239293  -0.967497  -0.000465817
18  5.02765e-10  -0.948398  -0.208185  -0.00267833  0.229092  -0.999736  0.000900223
19  1.5083e-09  0.100291  -1.02275  -0.00157809  0.982074  0.103812  0.000897061
20  1.00553e-09  -0.980757  0.147356  -0.00169296  -0.155127  -0.99359  0.00319513
21  5.02765e-10  -0.9117  0.374419  0.0013897  -0.394636  -0.936441  -0.00396831
22  1.5083e-09  0.98801  -0.288479  -0.000156229  0.268805  0.947906  0.00133032
23  2.01106e-09  -0.152096  -0.977006  -0.0013032  0.99443  -0.154115  -0.00110578
24  5.02765e-10  0.267163  0.95192  -0.000860503  -0.961466  0.279376  0.00226349
25  1.00553e-09  -0.284658  -0.956792  -0.00284878  0.957735  -0.290205  -0.00290436
26  5.02765e-10  -0.530982  -0.840883  -0.00484468  0.846538  -0.541134  0.000892233
27  5.02765e-09  0.836628  -0.554508  -0.00115127  0.544776  0.836299  6.01565e-05
28  5.02765e-10  0.764971  0.65206  -0.00360526  -0.652627  0.757058  0.000286513
29  5.02765e-10  0.0213846  1.00078  -0.00264441  -0.996308  0.0247776  -0.00249902
30  5.02765e-10  0.0327615  1.0233  0.00231512  -0.987129  0.0314338  0.00189944
31  5.02765e-10  0.836098  -0.580249  -0.00230901  0.571058  0.812534  -0.000557648
32  5.02765e-10  0.479991  0.883471  -0.000605773  -0.876361  0.470106  -0.000246994
33  5.02765e-10  0.606441  -0.811634  0.00283487  0.786476  0.596627  -0.00362676
34  1.5083e-09  0.802303  0.572017  0.00137082  -0.5753  0.822416  0.00113753
35  5.02765e-10  0.0643015  -0.997178  -0.0043679  0.996517  0.0699607  0.00125862
36  5.02765e-10  0.434976  -0.924606  -0.00160646  0.897696  0.422604  0.00129295
37  5.02765e-10  0.399293  0.91429  -0.00250487  -0.919545  0.406131  0.00599593
38  1.5083e-09  0.838745  -0.551143  -0.00107345  0.546074  0.83043  0.00028663
39  1.00553e-09  -0.969312  0.0561114  -0.00202314  -0.0569016  -1.01792  0.00337139
40  1.00553e-09  0.988084  0.0422449  0.00481861  -0.0510636  1.00748  -0.00456115
41  4.02212e-09  -0.385762  0.912751  -0.000597123  -0.926341  -0.387932  0.000876842
42  5.02765e-10  -0.306801  0.930498  0.0028637  -0.955928  -0.322733  -0.00132282
43  1.00553e-09  0.898038  0.428193  -0.0010812  -0.419904  0.908958  -0.000488248
44  5.02765e-10  0.960287  0.329281  -0.0015546  -0.326306  0.938639  0.000243867
45  5.02765e-10  -0.893877  0.401616  -0.00122586  -0.414011  -0.916577  0.00114958
46  1.00553e-09  0.909413  0.409164  0.00103421  -0.410869  0.911987  -0.00107314
47  2.51383e-09  0.82071  0.5443  -0.00274325  -0.559336  0.839809  0.00366501
48  2.01106e-09  0.972082  -0.141485  0.000485815  0.147624  0.997912  0.000320161
49  5.02765e-10  0.0183194  1.01574  -0.000641895  -0.991946  0.0116622  0.00468285
50  5.02765e-10  0.056206  -1.03812  0.00069055  0.977961  0.0482135  -0.000212641
51  1.5083e-09  -0.850651  0.521335  -0.000583281  -0.518269  -0.852284  0.00118247
52  5.02765e-10  -0.827442  0.532218  -0.00197816  -0.554582  -0.845443  0.00354609
53  5.02765e-10  -0.766081  -0.670629  -0.00139625  0.659722  -0.740923  1.88956e-05
54  1.5083e-09  0.950478  -0.275729  -0.00174982  0.2829  0.961292  0.00289817
55  5.02765e-10  -0.97873  0.160156  -0.000775633  -0.153691  -0.997902  0.00126569
56  5.02765e-10  0.654237  0.767405  -0.0016757  -0.756285  0.636222  0.000151508
57  5.02765e-10  -1.0164  0.131313  -0.00109196  -0.129149  -0.975768  0.00400737
58  5.02765e-10  0.452529  -0.887836  -0.00536266  0.891443  0.452568  -0.00411216
59  5.02765e-10  0.123245  1.00019  0.00158819  -0.987544  0.1219  -0.00535263
60  5.02765e-10  0.488618  0.882914  0.00329299  -0.870992  0.478152  -0.00169441
61  1.00553e-09  0.444685  0.87279  -0.00128438  -0.898714  0.459813  0.000920525
62  1.00553e-09  0.125764  -0.988863  -0.000503082  0.990928  0.127626  0.00537652
63  5.02765e-10  0.903654  0.447569  0.00127147  -0.44848  0.881428  0.00487109
64  5.02765e-10  0.999783  -0.194997  0.00889785  0.189853  0.969556  -0.00285702
65  1.00553e-09  0.541988  0.816276  -0.00385432  -0.843539  0.562563  -0.00522876
66  5.02765e-10  -0.881538  -0.483172  0.0035707  0.492914  -0.871409  0.000306082
67  5.02765e-10  0.470102  0.894921  -0.00241467  -0.8707  0.478786  -0.00453874
68  5.02765e-10  -0.762544  0.697761  0.000122862  -0.663406  -0.72213  -0.00357048
69  5.02765e-10  0.842758  0.513269  -0.000564751  -0.527608  0.854304  0.00314077
70  1.00553e-09  0.915425  0.330377  0.00426772  -0.346417  0.954686  0.00364142
71  5.02765e-10  -0.381033  -0.932532  -0.00178496  0.917277  -0.378818  0.000988786
