50739.1
12
0  1  0  0  0  0  0  0
1  0.000954248  4.49912  -2.84028  0  0.244236  0.35243  0
2  5.02765e-27  -6.36562  -2.22362  0  0.112637  -0.372522  0
3  5.02765e-27  5.19479  -6.16519  0  0.270342  0.232193  0
4  5.02765e-27  -4.42004  -5.92785  0  0.30343  -0.205773  0
5  5.02765e-27  7.2528  1.29207  0  -0.0455817  0.352603  0
6  5.02765e-27  3.91043  -5.94371  0  0.306921  0.205719  0
7  5.02765e-27  5.08865  -4.87313  0  0.262673  0.278844  0
8  5.02765e-27  6.26873  3.13273  0  -0.153587  0.34082  0
9  5.02765e-27  -5.54998  6.28461  0  -0.257409  -0.224357  0
10  5.02765e-27  5.08274  4.60713  0  -0.258539  0.282549  0
11  5.02765e-27  -5.01287  4.88334  0  -0.246472  -0.279961  0
