33344.6
12
0  1  0  0  0  0  0  0
1  0.000954248  5.42161  0.317772  0  -0.015885  0.419483  0
2  5.02765e-27  -4.522  -5.94292  0  0.288959  -0.224117  0
3  5.02765e-27  5.97661  -5.50074  0  0.234274  0.268007  0
4  5.02765e-27  -6.35339  3.48711  0  -0.181358  -0.325712  0
5  5.02765e-27  -1.58543  7.13394  0  -0.360315  -0.0841099  0
6  5.02765e-27  -4.83164  -5.60815  0  0.271089  -0.24468  0
7  5.02765e-27  -6.76619  -3.12088  0  0.149236  -0.331961  0
8  5.02765e-27  -7.37838  1.01975  0  -0.0495594  -0.362089  0
9  5.02765e-27  -6.36651  5.63108  0  -0.231076  -0.248342  0
10  5.02765e-27  7.57148  0.364205  0  -0.0192263  0.362428  0
11  5.02765e-27  -7.0273  1.7211  0  -0.0885005  -0.362344  0
