35102.9
12
0  1  0  0  0  0  0  0
1  0.000954248  -1.23663  -4.87379  0  0.435468  -0.126912  0
2  5.02765e-27  -6.69308  -3.13137  0  0.156095  -0.33344  0
3  5.02765e-27  -5.4319  -6.27459  0  0.266167  -0.222851  0
4  5.02765e-27  -4.58665  -6.04637  0  0.280654  -0.220664  0
5  5.02765e-27  -3.27196  -6.5278  0  0.329475  -0.16514  0
6  5.02765e-27  6.48719  -3.70282  0  0.174468  0.316413  0
7  5.02765e-27  0.593949  -7.19401  0  0.372786  0.0338713  0
8  5.02765e-27  -7.23481  -0.96914  0  0.0522667  -0.367692  0
9  5.02765e-27  5.26072  6.31035  0  -0.265559  0.226817  0
10  5.02765e-27  -3.36086  -6.67734  0  0.326446  -0.16509  0
11  5.02765e-27  5.66058  -4.52405  0  0.232338  0.289457  0
